file_id,file_path,window_id,label,branch,rpm,shape_skew,shape_kurtosis,shape_crest,zcr,psd_entropy,psd_peak_ratio,psd_0_500,psd_500_1000,psd_1000_2000,psd_4000_8000,env_kurtosis,env_entropy,env_peak_ratio,env_0_500,env_500_1000,env_2000_4000,order_0.5_2,order_2_4,order_4_8,order_8_16
B007_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_0.mat,10,B,48k_DE,1796.0,-0.025868827930283993,3.1852481507562396,4.595107077031118,0.18696209485442228,0.6335562350289409,0.04159623930752864,0.01853126688293605,0.02569714373811307,0.04140624419281261,0.012527936265449525,3.7963495561501146,0.6651763738313049,0.04624749272827556,0.5983391130666939,0.20597564858264342,0.10104494955112493,0.08782650844004289,0.11421105627823513,0.1818815781084241,0.20007649800271637
B007_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_0.mat,11,B,48k_DE,1796.0,-6.930303405473827e-05,3.1351655443346935,3.924330644235577,0.18500885063785633,0.6320992254698518,0.04680244369234775,0.016088204996430506,0.02561606493866031,0.039741175982661844,0.012599202078874218,3.3790510099980198,0.6602467263231302,0.03667517949320109,0.6151468438954644,0.2057210228953459,0.09003899987188875,0.08065270350383853,0.09945588860171015,0.19537919487805513,0.22539697818839305
B007_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_0.mat,12,B,48k_DE,1796.0,-0.032581971412439216,3.149469219119247,3.790100622422514,0.18391015076603798,0.6349314435301411,0.042559495983765946,0.018404794900916524,0.025898596485970357,0.04042981254382098,0.013101845745988196,3.2557802711522275,0.6638297296913148,0.038863710484970226,0.6180704550063337,0.20181999222856845,0.08850231101887203,0.07203594316527645,0.10314205506254558,0.1897204089011586,0.23345292647359553
B007_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_0.mat,13,B,48k_DE,1796.0,-0.05594042080795137,3.1467917528945293,4.093383456693743,0.185069889519624,0.6371018062369708,0.04400682885423052,0.019807248040368736,0.026925122121547514,0.038864868906607716,0.013759869227033365,3.3167584166660165,0.6647408148804806,0.04650662701669536,0.6045984711250668,0.20609106470600358,0.09764668993388934,0.07323799783200123,0.10843678833930104,0.1685151788960957,0.23533603433522488
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,0,B,48k_DE,1772.0,-0.026055240042105375,3.048404868931548,4.123676876436367,0.18409326741134102,0.635456318762209,0.044631766761010556,0.020589775261053087,0.0350248294446041,0.030627527941755977,0.005834680228347064,3.2536148065993142,0.6599956049599155,0.05168935098971634,0.6208784403654746,0.1889782703886695,0.11194578062539648,0.10377454692118877,0.12559023271385605,0.15962727399790957,0.2116549441168134
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,1,B,48k_DE,1772.0,-0.023174596699303787,2.936629575373382,4.12263224576601,0.18329976194836112,0.6361430172108008,0.048453205357130026,0.021537510510565166,0.035964265463399925,0.029189799614154254,0.005836545676717187,3.0292804954995196,0.6680127548073804,0.038771160342828716,0.6132372671108594,0.17834054302382873,0.12459579190557588,0.08124778340616243,0.0986607101987451,0.15270825700629242,0.26696626339298696
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,2,B,48k_DE,1772.0,-0.0178044360578891,3.018750917002522,4.080721025979318,0.18305560642129037,0.6338691953652517,0.045959558792906745,0.02180046734624631,0.03284171582976345,0.029340187990297403,0.006134545826152153,3.124919315978351,0.6609874737421348,0.04298103554180516,0.6358416943713723,0.175672362886135,0.10927578809046298,0.07587268663387288,0.11926785136813853,0.1521120294465103,0.27381201035232056
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,3,B,48k_DE,1772.0,-0.03129964215509628,3.042651940245205,3.6885561988542337,0.18262833424891656,0.6359121141779119,0.05563400491697599,0.020618288166665527,0.03360854304390157,0.02809049764089081,0.006515891943932962,3.182206493346663,0.6593638188265952,0.050592109014904116,0.6429396479441922,0.17351231030814115,0.10515361677786353,0.09147222819884347,0.13317822824947242,0.16186763761455017,0.2365246501376765
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,4,B,48k_DE,1772.0,-0.011695930297253573,2.9490597510625967,3.941454517056526,0.18317768418482575,0.6327149752300547,0.06113130399029833,0.01892628210319149,0.034535614275464054,0.02965921326038829,0.006153635038033872,3.1682752683316737,0.6737021205713316,0.042038177357235695,0.5950839058544978,0.20446177444628366,0.11237046363889056,0.08328376421537224,0.09789985114442504,0.14347891483178943,0.2449791975728074
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,5,B,48k_DE,1772.0,0.001858061532733859,2.9052261570868025,3.903761205857777,0.18268937313068426,0.6373678352753909,0.044981544863655576,0.019578383406296095,0.03392175977788513,0.02850008676009988,0.0056862527809590354,3.091706710174412,0.6702841338900197,0.04199212572710852,0.6013146154674133,0.20387898779103364,0.11061994633949371,0.1038396041715735,0.07258701006027081,0.15379358392096676,0.2490738527768267
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,6,B,48k_DE,1772.0,0.011949052479920298,3.0661620199565838,4.709938746049764,0.18311664530305805,0.6406276521006119,0.04758991301570368,0.02153329967633744,0.035426305249966344,0.028932953479345023,0.006072526822915319,3.5315446569331876,0.6666597904801753,0.04051353106309095,0.6142081608651,0.19023472906358882,0.11371177912799377,0.09671301248062546,0.08862343407850622,0.19413172916247431,0.21132994301916724
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,7,B,48k_DE,1772.0,0.023736178165162894,3.1723648491357737,4.677728205528518,0.18305560642129037,0.639059129599584,0.04170277196573833,0.020210266391463675,0.033777634014482576,0.03143191532041564,0.005974818906512799,3.6880514628354844,0.661893315872089,0.050094151062927056,0.6060876897894495,0.2061542761138366,0.10745338605807637,0.08704869578448747,0.10514908100760313,0.21088155818593662,0.17932684474951952
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,8,B,48k_DE,1772.0,0.011839910946243785,3.165117682450591,4.103262394125401,0.18281145089421963,0.6361114308926199,0.04955532636053462,0.01901104979457098,0.0328850501546024,0.030858780673815412,0.005580080381556016,3.4407908142539814,0.6599086921806023,0.05479863338282675,0.6074558052600015,0.20933381218776098,0.10016720527702955,0.09266385693446888,0.1391558034959901,0.19006869712693306,0.17059472692218083
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,9,B,48k_DE,1772.0,0.016217888783860008,3.104496310061494,4.222456752413745,0.1806750900323506,0.644057195846114,0.0427996645709727,0.021690521345804514,0.03786613134832341,0.03285121801259455,0.006353496623352159,3.1841401553966198,0.6752906401944929,0.033766514531869074,0.5692997149604666,0.2317251588940991,0.11168675496586211,0.09250897952239319,0.10204113549423875,0.1464126878023072,0.2127467065828829
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,10,B,48k_DE,1772.0,-0.0005549462457332652,3.072068425065225,4.402586234343655,0.1815296343770982,0.6391093790526984,0.03953974528287778,0.021735345379314038,0.03382026422156332,0.03234805907758521,0.005892791116956657,3.3344650246981287,0.665878440323277,0.045280526319397524,0.5893387359680922,0.2203615591993774,0.10552182212182361,0.08782856379751516,0.13994897970417058,0.14386425033818345,0.19836196152815488
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,11,B,48k_DE,1772.0,-0.0042616376985784915,3.085556077219186,4.290328655671889,0.18323872306659342,0.6327594502771734,0.04513622559543702,0.020358197289326335,0.03221784591651485,0.031640888352384815,0.005566369433747203,3.412083289097356,0.6626127528065001,0.046719524871264614,0.6100133045337554,0.20186948430583554,0.10599731367523704,0.08835840405902409,0.13599233720903953,0.16486059909655512,0.20421215087930433
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,12,B,48k_DE,1772.0,0.03075740537476134,3.0772766481137834,4.162410202529019,0.1833608008301288,0.6333662394522414,0.044921816221725405,0.0199953240005889,0.030881552057108116,0.031670594520429175,0.005671746285202269,3.2210636127611636,0.6612346368209382,0.04589268609534901,0.6392567765325671,0.1793869057664017,0.10487997343394223,0.07472457728572772,0.1324914465506165,0.16363413061834978,0.25091926619042104
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,13,B,48k_DE,1772.0,0.04987878691456131,3.0568658025376703,4.217944839895747,0.18384911188427028,0.6318712574286143,0.04867347638170528,0.02128381225646896,0.03034179788748895,0.030861269341950714,0.00593801696158001,3.299482102319184,0.662338802676801,0.03822288024631471,0.6394932862504267,0.17591325481730363,0.10432717840148822,0.07565146952366134,0.12490451739404632,0.18482771615668672,0.23639598547327476
B007_2,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_2.mat,0,B,48k_DE,1747.0,0.042603081167374456,3.1814218160317864,4.1767179114356345,0.18012574009644144,0.6459081780771355,0.04526724216885808,0.02054486216465853,0.03722983846444272,0.04556008734636431,0.004538048138679565,3.8544908720424553,0.6812387691374631,0.04003645066740531,0.5809696209590988,0.19915773015067362,0.11019069155246607,0.06732823679255943,0.12737793100762704,0.1394289399550588,0.21331391279476375
B007_2,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_2.mat,1,B,48k_DE,1747.0,-0.005184900502350398,3.0919007337018485,4.581419664155518,0.18085820667765368,0.6463693817937783,0.03800104640744227,0.020604937994868462,0.03748252686310527,0.04524534537214832,0.004715225504255236,3.6684263806862596,0.6819917654286582,0.035837624732615266,0.5862797191910425,0.1927245377056279,0.11237636603649302,0.050482135013465775,0.1156356652520942,0.14475872822713315,0.2384812884108223
B007_2,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_2.mat,2,B,48k_DE,1747.0,0.026318713301008448,3.074112282625227,4.579445364363184,0.1820789843130074,0.6411908623515191,0.04703543498332406,0.020718092815224874,0.034034500756818645,0.03979722389854311,0.004657444264908867,3.5009359922582037,0.6846667148199416,0.030763654724523803,0.5852530518459033,0.19157593219440358,0.10933967152257479,0.06594232847811121,0.089892130354689,0.1396467129320503,0.2557647051205154
B007_2,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_2.mat,3,B,48k_DE,1747.0,0.02833424924076228,3.1222782210377713,4.063881446352663,0.1820789843130074,0.6421111119007408,0.044796061266388375,0.02166763869353675,0.034298108872185346,0.042711117115445174,0.004841988095272981,3.500552051727165,0.680114230626906,0.03285939083644886,0.5993943763563886,0.1842834282710107,0.10352289414534216,0.059681159057233764,0.11578838540779379,0.16126412879722515,0.2412515436220097
B007_2,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_2.mat,4,B,48k_DE,1747.0,-0.012191915740944484,3.0636640365871104,4.049379662539575,0.1807361289141183,0.6402626456950062,0.054236092138947374,0.02029916356538575,0.036775828279611955,0.04512564400122752,0.004604127134665812,3.242843569778294,0.6794779763961196,0.03521872125644212,0.6029741245599557,0.17776776185797769,0.1102247896044266,0.05256077368597472,0.11496039313659913,0.15664376845480618,0.2466686648726469
B007_2,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_2.mat,5,B,48k_DE,1747.0,-0.006138698790620185,3.0027626683822732,3.9202239912361416,0.1823841787218458,0.6425004217984094,0.045972820250759605,0.020678741882382796,0.03839197152914493,0.043714169038974446,0.004561330447407455,3.2296554682419893,0.6869598452167751,0.029388026988815787,0.5803647719099561,0.18723357908067467,0.11158008610866486,0.060608394915871555,0.10360602671312588,0.1202901016546205,0.25668773559113967
B007_2,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_2.mat,6,B,48k_DE,1747.0,0.0015536335261415342,2.993982324959945,3.7023322312526843,0.1820179454312397,0.6366014645875331,0.04315590787064889,0.01962010365688799,0.03332422110805972,0.03796472087677955,0.004580982175826171,3.172768144990685,0.6750012326004403,0.0331576663615802,0.6155888197569669,0.17968107766891717,0.10000716049370861,0.04899977636284796,0.12289107031038438,0.1428388928771915,0.26775033156622546
B007_2,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_2.mat,7,B,48k_DE,1747.0,0.0039624391524678325,3.0309634335912836,3.658252212920309,0.18024781785997682,0.6298261836178056,0.05845421046535795,0.018936554736672894,0.03177382868735523,0.039041540843731085,0.004489320742782087,3.179075593005088,0.6682389731968804,0.032444360231284185,0.6419672362965897,0.16093921071026596,0.09762140466888432,0.061902272531854215,0.10330945491558549,0.17143959089937777,0.281195322194532
B007_2,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_2.mat,8,B,48k_DE,1747.0,0.012699301157427087,3.0445324271273098,3.9776598655005713,0.18049197338704756,0.6239726382723323,0.06896381663848954,0.016373619399124534,0.03151525426057624,0.04100324369486395,0.004181522648148775,3.264881864530627,0.664860772135882,0.03685670561435886,0.6454057371584547,0.16018399609107525,0.0931492027847091,0.08557421150749693,0.13016805034093307,0.14494225074114822,0.25741953123530714
B007_2,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_2.mat,9,B,48k_DE,1747.0,-0.007055663978179003,3.018851050947206,4.045626563706021,0.18012574009644144,0.6300427926225861,0.06257416712710762,0.017387917163007173,0.033351006198880914,0.04308613401890888,0.004378320574398407,3.3241700274332415,0.6718196776997586,0.03881157821242656,0.6133874514773737,0.17428957768055128,0.10124612415361109,0.09068882160235923,0.13243647942415346,0.13610948841811202,0.22916551693813786
B007_2,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_2.mat,10,B,48k_DE,1747.0,-0.03247172516507718,3.0351737208830083,4.289210792774053,0.1803088567417445,0.6289531557381897,0.04852540627624858,0.01726595048551689,0.0325193501022056,0.038296582524879046,0.00413111782558881,3.3894411116426912,0.6705198500907893,0.034560950717484336,0.617925174854198,0.18147208241493976,0.09861985603016372,0.0662319981516052,0.11480867900613366,0.15283004832216313,0.2551351788860617
B007_2,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_2.mat,11,B,48k_DE,1747.0,-0.03157314625589253,2.986226240655111,4.307351434398489,0.1811634010864921,0.6286861788487625,0.05382884065522511,0.01691720820112225,0.03179423683044456,0.038055497883985365,0.004129993169779302,3.318041195476723,0.6716982181514479,0.03484545448194402,0.6124882312577531,0.1862787468332827,0.09511982205421803,0.054471520397946685,0.11473057409125817,0.16328978408227032,0.2499704944259203
B007_2,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_2.mat,12,B,48k_DE,1747.0,-0.02879410490445598,3.311289338997561,5.248215696944467,0.18098028444118905,0.6255576890062127,0.06598464700490954,0.01643464123145245,0.030748123176176482,0.03845167606473017,0.004236227643165634,4.632242689710563,0.6627428252792422,0.04140557597671136,0.6332700447507733,0.17809457815365354,0.08743885278199835,0.06720896942662768,0.15733474364768235,0.15327938108369607,0.2272015085027151
B007_2,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_2.mat,13,B,48k_DE,1747.0,-0.010911366398294998,3.3448114970879916,5.27991928608652,0.18104132332295672,0.6236630669039521,0.06781815559857196,0.017790362093217597,0.03175903435509048,0.03712106728754973,0.004349338892116213,4.701590258566373,0.6610680124761067,0.0410294465345266,0.6235363249964585,0.18940544366831788,0.08773702994195962,0.06662637117207665,0.14945391540863753,0.14810693550867077,0.23025175256675728
B007_3,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_3.mat,0,B,48k_DE,1721.0,0.03332127943702567,3.031975497565033,3.6794813884154576,0.18024781785997682,0.6346294276803598,0.075158021168978,0.014833160003154352,0.03888025506643568,0.08545379281587179,0.003784691192930478,3.1149070663285006,0.6917528297483229,0.05521228117120234,0.5564448477877475,0.16460064052543924,0.11221339010746732,0.04654326991237174,0.14266452753637524,0.10182771316154623,0.23341637307988997
B007_3,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_3.mat,1,B,48k_DE,1721.0,0.030697240516219745,3.022105537849671,4.122257583620508,0.1781114569981078,0.6410886229498847,0.06229233529928828,0.015862362939019627,0.0419359009276678,0.08211105171219799,0.0038752227602209745,3.249095671302602,0.6975557254750901,0.039641343486176775,0.5368005582556891,0.1890486582568445,0.11798958425318144,0.06395981281823244,0.12527194523213037,0.12272146187481321,0.1901143926197745
B007_3,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_3.mat,2,B,48k_DE,1721.0,0.032206366905207395,3.026558883191553,4.117181688601681,0.17792834035280475,0.6391692813622527,0.06593235665814304,0.016252142124262396,0.038207753789475135,0.08253985152152393,0.004010693477506441,3.305454850990369,0.7004090064883924,0.03754728292479647,0.5439532424101373,0.1780198111122286,0.1224368391032032,0.07082784191238388,0.11663737598409538,0.11080636631556423,0.21396669051495898
B007_3,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_3.mat,3,B,48k_DE,1721.0,0.03293034948666474,3.1044676522795376,4.410934600334336,0.17646340719038028,0.6410054723300385,0.06787059352803054,0.01567569164822098,0.03433086646402201,0.09365430443809913,0.004008000313406105,3.4932093120646446,0.6964774665381374,0.03339488857260327,0.5624185235799471,0.15918007331072584,0.10699843432271411,0.08206802183026696,0.1058480194744922,0.1180610423768356,0.22455915545744187
B007_3,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_3.mat,4,B,48k_DE,1721.0,0.012882585064847437,3.058664454006696,4.4285213026131425,0.17798937923457242,0.6419987692864226,0.065525034819426,0.016095167073629887,0.03653978937765243,0.08938071967471227,0.003906415304614922,3.4097928693135726,0.7072326615561131,0.02574804569558421,0.4934382100911369,0.21589948265465006,0.11258895502096174,0.06612169489721349,0.08582325148784337,0.11092071028486816,0.19338914210434
B007_3,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_3.mat,5,B,48k_DE,1721.0,0.013297944071949064,2.9084182227221946,3.4535021937128576,0.18098028444118905,0.6357193441594877,0.06779397347910374,0.014932723323021674,0.03698755715285614,0.08078811061339909,0.003942342704236538,2.963800881938502,0.7093876297068077,0.023411335683973817,0.4888754095408047,0.21965508088611074,0.12260398399770077,0.04751167626094943,0.08264721621159793,0.12235136834736365,0.2021964238208027
B007_3,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_3.mat,6,B,48k_DE,1721.0,0.03945143599363219,2.9303646368711553,3.6044646225452146,0.17957639016053226,0.6446213119145527,0.05434670444259525,0.016582621959897608,0.03953807066719653,0.09384607940904036,0.004355700906438595,3.0034435060843334,0.70967710379058,0.02416848934960003,0.5150072879714002,0.1820319630391299,0.1321797706609667,0.053516608950508956,0.07717362023069829,0.12552602604289662,0.22533544939441708
B007_3,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_3.mat,7,B,48k_DE,1721.0,0.04596252704915464,3.091271237345427,4.127392890644608,0.1781114569981078,0.6414086400024203,0.056817531619274504,0.017503728711640788,0.04027457154381848,0.09309449312334034,0.004499327735322879,3.4591718661726434,0.6980938902788616,0.03971766465932658,0.553547661011928,0.16176645065991407,0.1259874148125516,0.09670528544553648,0.09132728657744872,0.11456402919582584,0.21397218955505373
B007_3,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_3.mat,8,B,48k_DE,1721.0,0.032598921649361054,3.2186228679261157,4.402981288517312,0.1785387291704816,0.6439178117004719,0.04491150766099589,0.017284045374479168,0.04144045602680779,0.09208275698678425,0.004480807843241263,3.7614144380078924,0.6957480435385395,0.0341408045670535,0.5540176371367201,0.1715534105921847,0.11654744647178715,0.09341281315262918,0.08602838567628147,0.12106062625241228,0.21580652379494514
B007_3,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_3.mat,9,B,48k_DE,1721.0,0.0008859704966235615,3.020237550074902,4.369118254599922,0.1793932735152292,0.6466373715177525,0.04195226195754155,0.017053879824412633,0.03952714204857824,0.09457390764114794,0.0044167708616251085,3.3193087040254,0.7075318154297895,0.02608931689234199,0.5184557190389812,0.18229563002840915,0.12612933533226395,0.07117848852062514,0.08068634341810133,0.11297244203505563,0.2115594836213579
B007_3,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_3.mat,10,B,48k_DE,1721.0,-0.00100985216298438,2.984930021716945,3.9465037991424228,0.18006470121467374,0.6504222482434706,0.038915960097454724,0.017858247119598634,0.0400499643248026,0.09123719467252207,0.004587778880082638,3.0581067711098338,0.7083506866971838,0.03207801244632271,0.5169678775325496,0.18880421451046983,0.12461797273694937,0.0748677059199269,0.08809366354142527,0.12974024427180356,0.19174406276562223
B007_3,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_3.mat,11,B,48k_DE,1721.0,-0.007169176818472837,3.0819379544210923,3.9707449144817537,0.17829457364341086,0.6498700731830275,0.03794944849606678,0.01753861178978578,0.041857533436071785,0.09056949415364796,0.004277989541895619,3.135323451325301,0.704398640297687,0.02960926921137309,0.5055841502339431,0.20956674392761485,0.11399657613954621,0.06789732055387107,0.07719761172232223,0.15722889751702335,0.17787439713017483
B007_3,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_3.mat,12,B,48k_DE,1721.0,-0.013040429815373024,3.0998732216113454,4.695387014494496,0.17585301837270342,0.6511418223636591,0.03131478236479469,0.01643333658582264,0.04245101749718912,0.09581716120348929,0.0042694223470883105,3.4520930668393124,0.7043251951250923,0.027562755983453025,0.5024009349156052,0.20364212429307774,0.1112437554710661,0.07111395988557521,0.08067327458111737,0.1572856996208959,0.16309986108180002
B007_3,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_3.mat,13,B,48k_DE,1721.0,-0.005637531407040269,3.0178993340819065,4.654446669607196,0.17780626258926938,0.6457937648907727,0.036490667721203976,0.01657775652222721,0.04285468305664098,0.0879898426434924,0.00413906512662648,3.4327299895307024,0.7031018120788893,0.026973553201779906,0.5064451620467652,0.20808179211062855,0.11665686038326395,0.07537945923507551,0.08980793008350056,0.1391198431379066,0.17414473194158928
B014_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0014/B014_0.mat,0,B,48k_DE,1797.0,-0.00014464155430274475,5.755020655487144,6.852013929638919,0.158823170359519,0.6779515176849512,0.028492028326314693,0.0697305056023729,0.06361364650230163,0.09699521385340551,0.01608742689266706,9.547266941487816,0.6493625872713936,0.08335058370984558,0.6653981917370767,0.09976264140307457,0.11448488560446864,0.12506096697405822,0.089779703431697,0.2589391177097317,0.17319696657403622
B014_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0014/B014_0.mat,1,B,48k_DE,1797.0,0.023563715941361148,8.699778626635585,8.669055425959504,0.16059329793078192,0.6641819691758903,0.03847775122753537,0.04179544960440005,0.051884819920774226,0.06993904171302734,0.014497296905820252,15.975318688973038,0.6109770369092801,0.08962390958713665,0.7458848845909776,0.09081196265804621,0.07699798468719256,0.15668156236301872,0.09830296996617477,0.2664087142207184,0.19413759156713295
