file_id,file_path,window_id,label,branch,rpm,amp_rms,amp_std,amp_peak,amp_ptp,amp_absmean,amp_energy,shape_skew,shape_kurtosis,shape_crest,shape_impulse,zcr,psd_centroid,psd_bandwidth,psd_entropy,psd_peak_ratio,env_rms,env_kurtosis,env_entropy,env_peak_ratio,acf_first_peak_s,acf_strength,psd_0_500,env_0_500,psd_500_1000,env_500_1000,psd_1000_2000,env_1000_2000,psd_2000_4000,env_2000_4000,psd_4000_8000,env_4000_8000,order_dominant,order_entropy,order_0.5_2,order_2_4,order_4_8,order_8_16,order_16_32
B007_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_0.mat,10,B,48k_DE,1796.0,0.14389648843285088,0.14389648843285088,0.6595406612464645,1.2093799504301765,0.1141664652822894,0.02070619938330559,-0.025868827930283993,3.1852481507562396,4.595107077031118,5.7924854295270025,0.18696209485442228,2915.338888120142,737.0311620531077,0.6335562350289409,0.04159623930752864,1.4304907810382133,3.7963495561501146,0.6651763738313049,0.04624749272827556,0.0003125,0.8337896674904713,0.01853126688293605,0.5983391130666939,0.02569714373811307,0.20597564858264342,0.04140624419281261,0.08794389152881832,0.8999353208424771,0.10104494955112493,0.012527936265449525,0.006324887331528568,3.6539532293986636,0.6651763738313049,0.08782650844004289,0.11421105627823513,0.1818815781084241,0.20007649800271637,0.21146852517510265
B007_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_0.mat,11,B,48k_DE,1796.0,0.14498328233790153,0.14498328233790153,0.568338073765117,1.117787726341729,0.11489451002534651,0.021020152157471668,-6.930303405473827e-05,3.1351655443346935,3.924330644235577,4.952146973468892,0.18500885063785633,2908.4846552130216,713.0348417013379,0.6320992254698518,0.04680244369234775,1.4375981382621803,3.3790510099980198,0.6602467263231302,0.03667517949320109,0.0003125,0.8335614003489366,0.016088204996430506,0.6151468438954644,0.02561606493866031,0.2057210228953459,0.039741175982661844,0.08286373276278788,0.9041545911246893,0.09003899987188875,0.012599202078874218,0.005883910793901859,7.307906458797327,0.6602467263231302,0.08065270350383853,0.09945588860171015,0.19537919487805513,0.22539697818839305,0.21389261843102644
B007_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_0.mat,12,B,48k_DE,1796.0,0.14424716073165653,0.14424716073165653,0.5463006081605889,1.0594891633751224,0.11401995322751456,0.020807243379144354,-0.032581971412439216,3.149469219119247,3.790100622422514,4.794909923681344,0.18391015076603798,2893.656520884946,725.2545960000324,0.6349314435301411,0.042559495983765946,1.4418767444143428,3.2557802711522275,0.6638297296913148,0.038863710484970226,0.0003125,0.834108117136764,0.018404794900916524,0.6180704550063337,0.025898596485970357,0.20181999222856845,0.04042981254382098,0.08514962545110769,0.9002417852322651,0.08850231101887203,0.013101845745988196,0.006092276551248414,3.6539532293986636,0.6638297296913148,0.07203594316527645,0.10314205506254558,0.1897204089011586,0.23345292647359553,0.21472776673076432
B007_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_0.mat,13,B,48k_DE,1796.0,0.1417818576700203,0.1417818576700203,0.5793303173357771,1.101071389315003,0.11214284867465199,0.020102095164361896,-0.05594042080795137,3.1467917528945293,4.093383456693743,5.175523834963325,0.185069889519624,2896.947521131698,736.2198575857182,0.6371018062369708,0.04400682885423052,1.438938578781586,3.3167584166660165,0.6647408148804806,0.04650662701669536,0.0003125,0.8350616361426234,0.019807248040368736,0.6045984711250668,0.026925122121547514,0.20609106470600358,0.038864868906607716,0.0848022088793174,0.8986926602091149,0.09764668993388934,0.013759869227033365,0.006490643370500838,3.6539532293986636,0.6647408148804806,0.07323799783200123,0.10843678833930104,0.1685151788960957,0.23533603433522488,0.21868021550361078
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,0,B,48k_DE,1772.0,0.13772706391783693,0.13772706391783693,0.5670120412899186,1.1047464868485983,0.10953123738189402,0.01896874413542794,-0.026055240042105375,3.048404868931548,4.123676876436367,5.185455721534872,0.18409326741134102,2832.1697956614826,781.9245540779718,0.635456318762209,0.044631766761010556,1.4332063075498551,3.2536148065993142,0.6599956049599155,0.05168935098971634,0.00034375,0.8399190523292333,0.020589775261053087,0.6208784403654746,0.0350248294446041,0.1889782703886695,0.030627527941755977,0.06640967383437923,0.9037397387620311,0.11194578062539648,0.005834680228347064,0.011242536685153267,2.116252821670429,0.6599956049599155,0.10377454692118877,0.12559023271385605,0.15962727399790957,0.2116549441168134,0.19930639070913397
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,1,B,48k_DE,1772.0,0.1386151010856851,0.1386151010856851,0.5696310085608535,1.0520445222326966,0.11078098163056625,0.019214146248994694,-0.023174596699303787,2.936629575373382,4.12263224576601,5.159432606714511,0.18329976194836112,2825.9876091107294,781.3184836547657,0.6361430172108008,0.048453205357130026,1.4058655288550674,3.0292804954995196,0.6680127548073804,0.038771160342828716,0.00034375,0.8403459855961041,0.021537510510565166,0.6132372671108594,0.035964265463399925,0.17834054302382873,0.029189799614154254,0.0716438958684084,0.9033864155171893,0.12459579190557588,0.005836545676717187,0.01163744238626436,2.116252821670429,0.6680127548073804,0.08124778340616243,0.0986607101987451,0.15270825700629242,0.26696626339298696,0.18698708238874123
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,2,B,48k_DE,1772.0,0.1397635483821603,0.1397635483821603,0.5687636711107468,1.0864936569507466,0.11125543005713806,0.01953384945637246,-0.0178044360578891,3.018750917002522,4.080721025979318,5.1269990897705,0.18305560642129037,2825.0251438303267,771.0234862149467,0.6338691953652517,0.045959558792906745,1.4220746460444833,3.124919315978351,0.6609874737421348,0.04298103554180516,0.00034375,0.8410544416734888,0.02180046734624631,0.6358416943713723,0.03284171582976345,0.175672362886135,0.029340187990297403,0.06825755479291629,0.9059165808796914,0.10927578809046298,0.006134545826152153,0.010394667885342214,2.116252821670429,0.6609874737421348,0.07587268663387288,0.11926785136813853,0.1521120294465103,0.27381201035232056,0.18440450800492922
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,3,B,48k_DE,1772.0,0.14018227700254793,0.14018227700254793,0.5178237592667569,1.028111016178579,0.11154007869502283,0.01965107078561908,-0.03129964215509628,3.042651940245205,3.6885561988542337,4.635860896790293,0.18262833424891656,2830.5457451698453,765.5870056941285,0.6359121141779119,0.05563400491697599,1.426262371148069,3.182206493346663,0.6593638188265952,0.050592109014904116,0.00034375,0.8404833011142435,0.020618288166665527,0.6429396479441922,0.03360854304390157,0.17351231030814115,0.02809049764089081,0.06735976131998453,0.9072624907391833,0.10515361677786353,0.006515891943932962,0.010507186190156378,2.116252821670429,0.6593638188265952,0.09147222819884347,0.13317822824947242,0.16186763761455017,0.2365246501376765,0.18606365855983872
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,4,B,48k_DE,1772.0,0.14203175484065572,0.14203175484065572,0.5600343503474987,1.0700835917203841,0.11367840654196433,0.020173019383116133,-0.011695930297253573,2.9490597510625967,3.941454517056526,4.924531891343929,0.18317768418482575,2834.036466769198,764.5709422373542,0.6327149752300547,0.06113130399029833,1.3954448439118794,3.1682752683316737,0.6737021205713316,0.042038177357235695,0.00034375,0.8395662798971458,0.01892628210319149,0.5950839058544978,0.034535614275464054,0.20446177444628366,0.02965921326038829,0.07671118373966256,0.9068576257423611,0.11237046363889056,0.006153635038033872,0.010875603855063205,2.116252821670429,0.6737021205713316,0.08328376421537224,0.09789985114442504,0.14347891483178943,0.2449791975728074,0.22054636486965387
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,5,B,48k_DE,1772.0,0.14358901457123352,0.14358901457123352,0.5602380816606192,1.0669845021913877,0.11515518089407459,0.020617805105537915,0.001858061532733859,2.9052261570868025,3.903761205857777,4.86768704796442,0.18268937313068426,2838.905335518261,760.3745491962487,0.6373678352753909,0.044981544863655576,1.3941573805064813,3.091706710174412,0.6702841338900197,0.04199212572710852,0.00034375,0.8399482294955947,0.019578383406296095,0.6013146154674133,0.03392175977788513,0.20387898779103364,0.02850008676009988,0.07330207830201643,0.908622776111241,0.11061994633949371,0.0056862527809590354,0.010366569966830391,1.0581264108352144,0.6702841338900197,0.1038396041715735,0.07258701006027081,0.15379358392096676,0.2490738527768267,0.21757321531860935
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,6,B,48k_DE,1772.0,0.13949207574856629,0.13949207574856629,0.6569305701774325,1.206873253046781,0.11112810066164516,0.019458039196643753,0.011949052479920298,3.0661620199565838,4.709938746049764,5.912089518693286,0.18311664530305805,2817.512982375067,775.316742028688,0.6406276521006119,0.04758991301570368,1.4190322218799634,3.5315446569331876,0.6666597904801753,0.04051353106309095,0.00034375,0.8409479605750156,0.02153329967633744,0.6142081608651,0.035426305249966344,0.19023472906358882,0.028932953479345023,0.07078396264831252,0.9041864371943458,0.11371177912799377,0.006072526822915319,0.010522189089287669,2.116252821670429,0.6666597904801753,0.09671301248062546,0.08862343407850622,0.19413172916247431,0.21132994301916724,0.20543299426348374
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,7,B,48k_DE,1772.0,0.14054543498618738,0.14054543498618738,0.6577113405087935,1.2093978641852012,0.11143344438151837,0.019753019295456625,0.023736178165162894,3.1723648491357737,4.677728205528518,5.899810233220956,0.18305560642129037,2826.0132038215997,774.5536542754686,0.639059129599584,0.04170277196573833,1.425359197486963,3.6880514628354844,0.661893315872089,0.050094151062927056,0.00034375,0.840465170059764,0.020210266391463675,0.6060876897894495,0.033777634014482576,0.2061542761138366,0.03143191532041564,0.06926978711380968,0.9046196866700675,0.10745338605807637,0.005974818906512799,0.010516722924073142,2.116252821670429,0.661893315872089,0.08704869578448747,0.10514908100760313,0.21088155818593662,0.17932684474951952,0.2217842922164762
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,8,B,48k_DE,1772.0,0.1416539864830453,0.1416539864830453,0.5813962434955114,1.1331216264031307,0.11211603175118127,0.020065851886538786,0.011839910946243785,3.165117682450591,4.103262394125401,5.184309983908594,0.18281145089421963,2822.992628935789,760.1295755747128,0.6361114308926199,0.04955532636053462,1.439034217515349,3.4407908142539814,0.6599086921806023,0.05479863338282675,0.00034375,0.8406339476056475,0.01901104979457098,0.6074558052600015,0.0328850501546024,0.20933381218776098,0.030858780673815412,0.07259325010778019,0.9078213406061731,0.10016720527702955,0.005580080381556016,0.009921328924094955,2.116252821670429,0.6599086921806023,0.09266385693446888,0.1391558034959901,0.19006869712693306,0.17059472692218083,0.21838974346759898
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,9,B,48k_DE,1772.0,0.13769943866759812,0.13769943866759812,0.5807114848745605,1.0875034380213957,0.10908982594756084,0.018961135409371613,0.016217888783860008,3.104496310061494,4.222456752413745,5.329967150881723,0.1806750900323506,2813.9910527546367,802.1268968842497,0.644057195846114,0.0427996645709727,1.443590568206944,3.1841401553966198,0.6752906401944929,0.033766514531869074,0.00034375,0.8407483918991961,0.021690521345804514,0.5692997149604666,0.03786613134832341,0.2317251588940991,0.03285121801259455,0.07613394733150171,0.8970724931557978,0.11168675496586211,0.006353496623352159,0.010537927723324495,2.116252821670429,0.6752906401944929,0.09250897952239319,0.10204113549423875,0.1464126878023072,0.2127467065828829,0.23964536509668524
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,10,B,48k_DE,1772.0,0.13954169423825416,0.13954169423825416,0.613899133374362,1.2053817930273143,0.11095816580016496,0.01947188443088241,-0.0005549462457332652,3.072068425065225,4.402586234343655,5.536781298302308,0.1815296343770982,2824.9583132409707,787.3496881684292,0.6391093790526984,0.03953974528287778,1.4244121480260707,3.3344650246981287,0.665878440323277,0.045280526319397524,0.00034375,0.8394746321652339,0.021735345379314038,0.5893387359680922,0.03382026422156332,0.2203615591993774,0.03234805907758521,0.07371866253820238,0.9020530375049822,0.10552182212182361,0.005892791116956657,0.010494154436750938,2.116252821670429,0.665878440323277,0.08782856379751516,0.13994897970417058,0.14386425033818345,0.19836196152815488,0.23288698002416094
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,11,B,48k_DE,1772.0,0.1430031017448031,0.1430031017448031,0.6141205915946745,1.2045100946612097,0.11368351761965335,0.02044988710863451,-0.0042616376985784915,3.085556077219186,4.290328655671889,5.396923668543742,0.18323872306659342,2836.672702961124,771.165781464209,0.6327594502771734,0.04513622559543702,1.4242750779770568,3.412083289097356,0.6626127528065001,0.046719524871264614,0.00034375,0.8385819740736656,0.020358197289326335,0.6100133045337554,0.03221784591651485,0.20186948430583554,0.031640888352384815,0.0710539820371038,0.9062670886893922,0.10599731367523704,0.005566369433747203,0.010535569476977757,2.645316027088036,0.6626127528065001,0.08835840405902409,0.13599233720903953,0.16486059909655512,0.20421215087930433,0.21253464185763493
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,12,B,48k_DE,1772.0,0.14355207543301604,0.14355207543301604,0.5971590430594598,1.1552637600154636,0.11374101419669201,0.02060719836112633,0.03075740537476134,3.0772766481137834,4.162410202529019,5.253401636394909,0.1833608008301288,2847.2164564712234,760.061902325393,0.6333662394522414,0.044921816221725405,1.4433093478506347,3.2210636127611636,0.6612346368209382,0.04589268609534901,0.00034375,0.8384404090619494,0.0199953240005889,0.6392567765325671,0.030881552057108116,0.1793869057664017,0.031670594520429175,0.06622152960061509,0.9080422217581099,0.10487997343394223,0.005671746285202269,0.009760138823716217,2.645316027088036,0.6612346368209382,0.07472457728572772,0.1324914465506165,0.16363413061834978,0.25091926619042104,0.18886474470272366
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,13,B,48k_DE,1772.0,0.14176051709930595,0.14176051709930595,0.59732672584681,1.1552656814494013,0.11267256499055445,0.02009604420826262,0.04987878691456131,3.0568658025376703,4.217944839895747,5.306979464989602,0.18384911188427028,2843.5913772577383,760.3011537937105,0.6318712574286143,0.04867347638170528,1.4251497008165555,3.299482102319184,0.662338802676801,0.03822288024631471,0.00034375,0.8387113370778497,0.02128381225646896,0.6394932862504267,0.03034179788748895,0.17591325481730363,0.030861269341950714,0.0698663817419917,0.9078496330950714,0.10432717840148822,0.00593801696158001,0.009904954373774819,2.645316027088036,0.662338802676801,0.07565146952366134,0.12490451739404632,0.18482771615668672,0.23639598547327476,0.18632133746431875
B007_2,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_2.mat,0,B,48k_DE,1747.0,0.1364811670885902,0.1364811670885902,0.5692807994780389,1.134126583227522,0.10848556085792418,0.01862710896986368,0.042603081167374456,3.1814218160317864,4.1767179114356345,5.254720811988904,0.18012574009644144,2780.410173065708,832.8272616520469,0.6459081780771355,0.04526724216885808,1.4114931427307766,3.8544908720424553,0.6812387691374631,0.04003645066740531,0.00034375,0.8441526184917104,0.02054486216465853,0.5809696209590988,0.03722983846444272,0.19915773015067362,0.04556008734636431,0.09420645855294345,0.8862283768955049,0.11019069155246607,0.004538048138679565,0.014722757850762729,2.1465369204350315,0.6812387691374631,0.06732823679255943,0.12737793100762704,0.1394289399550588,0.21331391279476375,0.21784318957461676
B007_2,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_2.mat,1,B,48k_DE,1747.0,0.1346761709399814,0.1346761709399814,0.617587715414321,1.1749502900285966,0.10738815924757691,0.018137671019055092,-0.005184900502350398,3.0919007337018485,4.581419664155518,5.745704751076604,0.18085820667765368,2785.040447325318,834.8861251269954,0.6463693817937783,0.03800104640744227,1.407445920715377,3.6684263806862596,0.6819917654286582,0.035837624732615266,0.00034375,0.843468394178579,0.020604937994868462,0.5862797191910425,0.03748252686310527,0.1927245377056279,0.04524534537214832,0.0928517311285071,0.8860560012670047,0.11237636603649302,0.004715225504255236,0.014998247586350062,2.1465369204350315,0.6819917654286582,0.050482135013465775,0.1156356652520942,0.14475872822713315,0.2384812884108223,0.21803050900172471
B007_2,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_2.mat,2,B,48k_DE,1747.0,0.13497458905802256,0.13497458905802256,0.6174543612474015,1.1327925560221968,0.10739020451217215,0.018218139691382064,0.026318713301008448,3.074112282625227,4.579445364363184,5.755870276474668,0.1820789843130074,2800.190407344896,812.7633426743246,0.6411908623515191,0.04703543498332406,1.4159505873689506,3.5009359922582037,0.6846667148199416,0.030763654724523803,0.00034375,0.8430541287366141,0.020718092815224874,0.5852530518459033,0.034034500756818645,0.19157593219440358,0.03979722389854311,0.09855974739120588,0.8950598938994095,0.10933967152257479,0.004657444264908867,0.014659243257948654,1.6099026903262736,0.6846667148199416,0.06594232847811121,0.089892130354689,0.1396467129320503,0.2557647051205154,0.21337661416187362
B007_2,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_2.mat,3,B,48k_DE,1747.0,0.1363416943992581,0.1363416943992581,0.5538428895493653,1.0976382999942509,0.10813689913056336,0.018589057631660688,0.02833424924076228,3.1222782210377713,4.063881446352663,5.123863871543689,0.1820789843130074,2791.640479341858,821.872493840275,0.6421111119007408,0.044796061266388375,1.4276801515251658,3.500552051727165,0.680114230626906,0.03285939083644886,0.00034375,0.843245041817095,0.02166763869353675,0.5993943763563886,0.034298108872185346,0.1842834282710107,0.042711117115445174,0.09784014352766048,0.8907350606166959,0.10352289414534216,0.004841988095272981,0.014317663454404326,3.756439610761305,0.680114230626906,0.059681159057233764,0.11578838540779379,0.16126412879722515,0.2412515436220097,0.19272075512561895
B007_2,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_2.mat,4,B,48k_DE,1747.0,0.13655287205066505,0.13655287205066505,0.5536752910673653,1.0969483777166613,0.10840854296520536,0.018646686865285297,-0.012191915740944484,3.0636640365871104,4.049379662539575,5.1008159914789335,0.1807361289141183,2782.2097829018503,825.8914522997486,0.6402626456950062,0.054236092138947374,1.427631119866269,3.242843569778294,0.6794779763961196,0.03521872125644212,0.00034375,0.8440991445008053,0.02029916356538575,0.6029741245599557,0.036775828279611955,0.17776776185797769,0.04512564400122752,0.09391227403038131,0.8874449447966347,0.1102247896044266,0.004604127134665812,0.014503306315696542,3.2198053806525473,0.6794779763961196,0.05256077368597472,0.11496039313659913,0.15664376845480618,0.2466686648726469,0.20008905046709236
B007_2,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_2.mat,5,B,48k_DE,1747.0,0.1341809481786775,0.1341809481786775,0.5259673125102092,1.0360822720354572,0.10700450749829128,0.01800452685412894,-0.006138698790620185,3.0027626683822732,3.9202239912361416,4.915862592493218,0.1823841787218458,2780.547955158272,836.0523234305001,0.6425004217984094,0.045972820250759605,1.413868368594229,3.2296554682419893,0.6869598452167751,0.029388026988815787,0.00034375,0.8434045699458924,0.020678741882382796,0.5803647719099561,0.03839197152914493,0.18723357908067467,0.043714169038974446,0.1045818280215244,0.8865716180114964,0.11158008610866486,0.004561330447407455,0.015533491160526495,3.2198053806525473,0.6869598452167751,0.060608394915871555,0.10360602671312588,0.1202901016546205,0.25668773559113967,0.21796476230003328
