0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1.7468973,0.28771156,-1.5267005,2.223966,0.62928224,0.6550839,-1.2616297,-0.79495627,1.8942782,-0.6065225,0.9908508,-1.0404406,-1.2854991,1.9117633,1.0221753,1.1204331,1.6357408,-0.41334146,-0.28991938,-1.9321553,-1.711876,-1.2418165,-1.8470067,-1.1388611,-1.3460362,1.3794937,1.2636184,-1.4962283,0.85027754,0.0277654,-0.43468875,0.7651431
1.7573835,0.55059254,-1.4340687,2.2799115,0.6329886,0.595629,-1.1994205,-0.72238415,1.912861,-0.6614096,0.97371584,-1.1338683,-1.3283155,1.8492829,1.0636134,1.0735495,1.6555464,-0.47370264,-0.5275553,-1.932609,-1.6598752,-1.3455954,-1.7995282,-1.0484253,-1.4605886,1.2345451,1.354873,-1.3749804,0.6798922,-0.0007230956,-0.480309,0.9789924
1.7448981,0.69061154,-1.4089277,2.3136976,0.6780932,0.5741843,-1.153587,-0.68867844,1.9015977,-0.7144231,0.9222121,-1.151181,-1.3558364,1.8014135,1.1250681,1.0385273,1.6211911,-0.46657047,-0.6133973,-1.9739438,-1.6575289,-1.4072559,-1.7374156,-0.9805151,-1.5157391,1.1247252,1.4380513,-1.3207557,0.6138088,-0.050504252,-0.41577762,1.0537797
1.7652833,0.44970298,-1.4937162,2.2769082,0.7719228,0.6402578,-1.1306888,-0.78972715,1.8418338,-0.6242622,0.9141008,-1.015061,-1.3470627,1.8775635,1.0703217,1.0941938,1.5788074,-0.37496474,-0.47255096,-1.9558009,-1.7357286,-1.3225445,-1.7189018,-1.0040914,-1.4252697,1.2889222,1.3352165,-1.4101329,0.8081665,-0.04028827,-0.38716748,0.81575656
1.8187977,-0.110646054,-1.6213702,2.0617633,0.80623937,0.6820799,-1.1622125,-0.99046,1.6375736,-0.40480572,0.99154466,-0.7390971,-1.200821,1.9830487,0.8362285,1.2093889,1.597939,-0.3062192,-0.09304923,-1.8759356,-1.8508022,-1.0086787,-1.7714759,-1.2009877,-1.1217092,1.6768838,1.0041132,-1.6005479,1.0942442,0.112690695,-0.47427025,0.38134032
1.6337078,0.79787993,-1.3790948,2.4003446,0.8184204,0.6424712,-1.0558234,-0.64763355,1.883024,-0.8962234,0.83989954,-1.2018433,-1.4589458,1.7733141,1.2454442,0.9963801,1.6013418,-0.4782253,-0.8153049,-1.943749,-1.612015,-1.4025394,-1.5991331,-0.87625355,-1.588569,0.9878477,1.4260153,-1.2586472,0.5848549,-0.013141508,-0.42830148,0.96990484
1.6715084,0.836432,-1.381552,2.4080245,0.8638902,0.6435892,-1.0252601,-0.66165686,1.8634268,-0.9128119,0.84954524,-1.1976357,-1.4788232,1.7709066,1.29794,1.0233431,1.571676,-0.4294241,-0.8482121,-1.9433161,-1.6427925,-1.4373586,-1.5677798,-0.8376895,-1.5930085,0.9717937,1.4576436,-1.2279557,0.5873147,-0.027120424,-0.40263644,1.0214598
1.7659892,0.27125308,-1.4641656,2.142024,0.8812014,0.60265565,-1.0374225,-0.86664194,1.6372116,-0.5184462,0.9002272,-0.86498225,-1.3116809,1.8847544,0.9299934,1.1500628,1.552636,-0.36092442,-0.43094903,-1.8328621,-1.7986755,-1.1745116,-1.6493044,-1.0102361,-1.2991717,1.3904467,1.1384404,-1.3893334,0.8749242,0.077301584,-0.46305475,0.6282827
1.7798344,0.0087444335,-1.5454365,2.0951035,0.85262585,0.68912446,-1.1384763,-0.96083325,1.6727346,-0.4370082,0.9812641,-0.80315566,-1.2559342,2.0047443,0.8532623,1.1597409,1.6181582,-0.3595417,-0.25732037,-1.8167067,-1.7775462,-1.053721,-1.7443776,-1.1164769,-1.1772667,1.5961622,1.0307957,-1.5416964,1.0667357,0.06499399,-0.5125591,0.43296325
1.785644,0.20487905,-1.5856872,2.2289348,0.7848176,0.68637383,-1.1448014,-0.8723382,1.773788,-0.5606961,0.94719684,-0.91909564,-1.2938762,1.9667366,0.9488592,1.1293827,1.6518681,-0.38796547,-0.39300254,-1.9417175,-1.7598525,-1.1812131,-1.7419206,-1.0943148,-1.3334401,1.4777622,1.2062501,-1.5035847,0.9095737,0.04279246,-0.48233002,0.6125004
1.6756521,0.48081562,-1.4422004,2.2656293,0.61788094,0.64396584,-1.1805261,-0.6604686,1.8853731,-0.7245226,0.94316965,-1.1452293,-1.2864993,1.8166683,1.0341821,1.059026,1.6985588,-0.5062473,-0.47835413,-1.9175566,-1.6424243,-1.2842582,-1.7842948,-1.0691339,-1.4497464,1.2044212,1.2892195,-1.3960884,0.6437716,0.033270326,-0.4722406,0.899638
1.7318034,0.08452931,-1.5444261,2.103256,0.5461397,0.6391526,-1.299652,-0.7984098,1.7717294,-0.4725864,1.0854992,-0.94645536,-1.1360626,1.8700824,0.8993043,1.1252059,1.6976943,-0.4111478,-0.06800309,-1.8840673,-1.6994756,-1.1238233,-1.9020584,-1.2498678,-1.2016919,1.5041668,1.0599285,-1.5547487,0.89140105,0.12129205,-0.4867437,0.64784014
1.8213104,-0.57768404,-1.6640221,1.8126218,0.68139386,0.6587591,-1.2657955,-1.1193291,1.4233922,-0.06845668,1.1937126,-0.5234938,-0.96478057,1.9990785,0.59659946,1.2171087,1.621678,-0.23138879,0.3676599,-1.7510502,-1.8524263,-0.7268489,-1.8717802,-1.419502,-0.78371984,1.9774207,0.63913786,-1.7410095,1.3228952,0.19644135,-0.49287632,0.06522308
1.819951,-0.31277138,-1.6477741,2.0058203,0.7666694,0.72660524,-1.2330564,-1.0738207,1.5911827,-0.32495016,1.0829589,-0.6972389,-1.1126513,2.0126717,0.78085387,1.1886084,1.6849823,-0.31264275,0.062172584,-1.8486512,-1.86451,-0.8914452,-1.835631,-1.2591513,-0.9893491,1.8386654,0.86291414,-1.7275757,1.2276711,0.08825081,-0.45620987,0.2785821
1.8661993,-0.49898762,-1.6948823,1.9308635,0.8214525,0.7571239,-1.2376853,-1.1565548,1.5039424,-0.2205489,1.1346986,-0.58686423,-1.0692683,2.0500782,0.75298905,1.2627188,1.6246142,-0.21930227,0.22484574,-1.8152912,-1.9352715,-0.78263307,-1.8012195,-1.3115025,-0.8567741,1.9655939,0.7732672,-1.7837564,1.3763931,0.1388742,-0.44021887,0.09293151
1.8366867,-0.17607152,-1.6117136,2.0390663,0.76624215,0.7004179,-1.2383312,-1.0053083,1.659329,-0.3736309,1.0723021,-0.76508534,-1.1686287,2.0091062,0.85433125,1.2398508,1.6382831,-0.30794916,-0.0110011995,-1.8528414,-1.8549445,-0.97774965,-1.8218579,-1.2456411,-1.0568238,1.729971,0.9626374,-1.6513063,1.1485252,0.13968988,-0.49707723,0.38143268
1.7518724,0.65353614,-1.434595,2.3624597,0.8087995,0.6517095,-1.106065,-0.724428,1.8788633,-0.8306481,0.958255,-1.174947,-1.4365321,1.8726153,1.2568139,1.1211392,1.6068947,-0.41445297,-0.69212604,-1.9388338,-1.7177438,-1.3813516,-1.6737134,-0.9475195,-1.5090573,1.1380342,1.3903065,-1.3012781,0.6732317,0.023386564,-0.46275583,0.99916524
1.7002887,0.78614384,-1.3587236,2.3521185,0.694767,0.6020515,-1.1383016,-0.635704,1.9267439,-0.8617172,0.9581483,-1.2756796,-1.410963,1.8021033,1.2399285,1.0630394,1.652137,-0.51223135,-0.7369805,-1.9151101,-1.6347578,-1.4059541,-1.7211529,-0.9592223,-1.5475986,1.0338911,1.4120103,-1.2498908,0.53412867,0.021874603,-0.49890143,1.1306436
1.7852432,0.294754,-1.5259954,2.239192,0.74009585,0.6449165,-1.2432538,-0.87410486,1.766045,-0.6857751,1.0696965,-1.0488607,-1.3016958,1.9255794,1.1276294,1.1504259,1.6707082,-0.41093767,-0.3488877,-1.9559287,-1.8271748,-1.1949736,-1.8253015,-1.1009114,-1.2701513,1.4282387,1.1767536,-1.4935521,0.8693956,0.061416905,-0.39518765,0.79658
1.6623194,0.8926066,-1.3968356,2.4473686,0.73623073,0.63555056,-1.1520511,-0.633231,1.95448,-1.0121965,0.94164675,-1.3030407,-1.4614745,1.752388,1.3852328,0.98764324,1.6270474,-0.48519883,-0.77988976,-2.0259557,-1.657656,-1.4772371,-1.6991806,-0.8848266,-1.6089728,0.9525772,1.5159608,-1.2589809,0.51938254,-0.07554664,-0.32076067,1.1798073
1.6500778,0.8557442,-1.4009281,2.4401174,0.74242735,0.6519452,-1.1368138,-0.64547783,1.9623697,-0.9828262,0.9312425,-1.3131355,-1.47141,1.7996327,1.3276219,0.98142767,1.6549777,-0.52457756,-0.81628096,-1.9858192,-1.6302109,-1.4304966,-1.6960635,-0.90835965,-1.6138825,0.98393863,1.4742533,-1.262738,0.5455299,-0.0637376,-0.40269938,1.1078595
1.6615659,0.9537722,-1.3511585,2.4163241,0.6997175,0.56433856,-1.1371253,-0.6192126,1.9338566,-0.97540367,0.94237494,-1.327049,-1.4521745,1.7422602,1.3412241,0.97970986,1.6405289,-0.5296923,-0.8379356,-1.9887546,-1.6212499,-1.4879211,-1.714438,-0.8882265,-1.6156033,0.92142266,1.5041062,-1.1983004,0.4442357,-0.05415738,-0.38518855,1.2605661
1.598138,1.0688592,-1.284438,2.414079,0.74425995,0.5566572,-1.0865806,-0.582071,1.9058373,-1.0076524,0.90592974,-1.3283356,-1.4926972,1.6744962,1.3643242,0.91751444,1.5900617,-0.54333395,-0.92255104,-1.9533247,-1.5766504,-1.5030395,-1.6510087,-0.8168399,-1.6500567,0.8130519,1.5108979,-1.1310602,0.4030296,-0.090861574,-0.34069708,1.2592715
1.653535,0.7986877,-1.4147264,2.3792622,0.8095416,0.5983216,-1.1129915,-0.7227526,1.8626808,-0.9547237,0.91051227,-1.215732,-1.4692229,1.7776102,1.3053279,0.98312366,1.6051582,-0.4975939,-0.7881918,-1.9823128,-1.6627743,-1.4042871,-1.6893239,-0.88493586,-1.5482522,1.0354995,1.4235053,-1.2563447,0.58399856,-0.04422374,-0.37331736,1.0676546
1.661759,0.9590315,-1.3592951,2.4003012,0.8218185,0.5734716,-1.0707543,-0.6624285,1.8799098,-0.9842881,0.9012149,-1.2520798,-1.4964277,1.7334232,1.3726188,0.9759946,1.5741271,-0.4807971,-0.90073293,-1.968238,-1.6267173,-1.487155,-1.6249124,-0.8245136,-1.6081643,0.9027609,1.5108129,-1.1646545,0.49079075,-0.058206435,-0.37538365,1.2009917
1.5333867,1.3554204,-1.1744356,2.422269,0.7674439,0.55345285,-0.97576916,-0.47775614,1.8910797,-1.0551689,0.8504917,-1.3964018,-1.5023139,1.5959296,1.4109893,0.8257895,1.5644106,-0.58542705,-1.1156143,-1.9183311,-1.4676142,-1.5432408,-1.4981668,-0.73265624,-1.7420651,0.59455675,1.6069117,-0.9813402,0.26047748,-0.16717999,-0.31106457,1.3608261
1.6087857,0.85100204,-1.3091834,2.2985172,0.8016696,0.60798895,-1.0307811,-0.7062491,1.8369449,-0.91834897,0.89854383,-1.1954621,-1.4836582,1.7721387,1.2571951,0.9771303,1.5684897,-0.532482,-0.85893637,-1.8281957,-1.608456,-1.3559961,-1.6339813,-0.86034685,-1.5386554,0.9730947,1.3566985,-1.1447617,0.57434285,-0.07738157,-0.42793372,1.0789574
1.7023159,0.38150266,-1.4513767,2.195492,0.80013883,0.6211014,-1.1505221,-0.8748833,1.7520024,-0.73104197,0.9606913,-1.0120703,-1.3830478,1.8935775,1.068605,1.0897412,1.60567,-0.4761644,-0.5156658,-1.8458277,-1.7447498,-1.1809288,-1.7655095,-1.0254996,-1.3272192,1.3351618,1.1707265,-1.3880724,0.8474946,0.04126223,-0.46135125,0.7590059
1.664562,0.85526717,-1.3763791,2.3987117,0.7784604,0.63675123,-1.1123708,-0.6527268,1.9422635,-0.9492381,0.8838496,-1.240963,-1.4819949,1.7538044,1.3058143,0.98728836,1.6101881,-0.49666128,-0.82334673,-1.961358,-1.620313,-1.4329805,-1.653853,-0.88079673,-1.5921133,0.9741346,1.4818121,-1.2532932,0.57219976,-0.04914907,-0.41357216,1.0779152
1.6686212,0.848641,-1.3385576,2.3661604,0.7595613,0.6328127,-1.1162729,-0.6356395,1.9432102,-0.9003831,0.90493107,-1.2384663,-1.4621186,1.7461587,1.2720915,0.9942138,1.6130391,-0.50251013,-0.7924812,-1.9253503,-1.615761,-1.425399,-1.6611192,-0.8857992,-1.5775188,0.9762645,1.4607731,-1.2477973,0.5707318,-0.05217445,-0.42431763,1.0863109
1.719342,0.5564125,-1.3367951,2.2755764,0.7957845,0.7313551,-1.1294144,-0.7270832,1.9124146,-0.8281657,0.9550596,-1.145584,-1.4163061,1.8320085,1.1894947,1.1151229,1.6087242,-0.44823593,-0.5860119,-1.8160673,-1.7079351,-1.2500196,-1.653465,-0.9455498,-1.4085847,1.1783575,1.2913941,-1.3772584,0.804066,-0.011424442,-0.4201076,0.85735536
1.7787697,0.3313141,-1.3997866,2.2206395,0.82526994,0.776414,-1.1586434,-0.8298846,1.8685741,-0.70899594,1.0086163,-1.0486325,-1.3697716,1.9312187,1.1040606,1.1767144,1.6300718,-0.41294804,-0.45112637,-1.7919688,-1.7578943,-1.1521293,-1.6840597,-1.014277,-1.3003497,1.3670701,1.18588,-1.4742994,0.9606027,0.0074331416,-0.45859,0.69240326
1.4079276,1.1364791,-1.1520996,2.182779,0.7251296,0.5745381,-0.9677247,-0.6668762,1.757472,-0.9834212,0.9214673,-1.1991009,-1.4791054,1.6888392,1.4505159,0.9165409,1.3670298,-0.49209967,-0.85585296,-1.7971507,-1.49881,-1.4801136,-1.5846068,-0.75322324,-1.4975499,0.6511626,1.3665382,-0.82656336,0.33436286,-0.26859984,-0.019340213,1.3907727
1.5707469,0.7210704,-1.3286439,2.2963774,0.5792734,0.54678035,-1.2562109,-0.75155455,1.8155936,-0.93817645,1.0585835,-1.2584244,-1.3883591,1.7914597,1.27335,0.97239363,1.6012173,-0.52994585,-0.56220573,-1.8939162,-1.6302168,-1.3291123,-1.8932358,-0.98794866,-1.3825301,1.0821143,1.247355,-1.2701727,0.60821044,-0.045697935,-0.25585145,1.1138415
1.4847337,1.0102181,-1.2828398,2.3776526,0.61306673,0.5385005,-1.1850733,-0.6646651,1.893726,-1.0481474,0.9885675,-1.361747,-1.4974655,1.7480984,1.3905488,0.9033728,1.5826862,-0.58022875,-0.81553406,-1.9108781,-1.5314624,-1.457998,-1.8023704,-0.8943978,-1.5494044,0.8467267,1.3878,-1.1034687,0.4283259,-0.115584396,-0.24409108,1.2690928
1.368836,1.536432,-1.1607398,2.4195116,0.55462325,0.5223148,-1.0805099,-0.49094763,1.9333038,-1.1877903,0.9255244,-1.5251918,-1.5362711,1.5613354,1.541879,0.72633106,1.5388188,-0.6422976,-1.0854994,-1.926486,-1.3364637,-1.6151245,-1.6528851,-0.77545214,-1.7433645,0.41727313,1.6164548,-0.84007096,0.085534595,-0.28541172,-0.09829393,1.5770435
1.5372082,0.6663748,-1.3383175,2.3074932,0.5385955,0.55825603,-1.3211473,-0.75304526,1.8821341,-0.8999339,1.0371724,-1.2885673,-1.3919262,1.804654,1.2143285,0.9186747,1.6735187,-0.58577704,-0.5270489,-1.8899574,-1.5593137,-1.3022512,-1.9389327,-1.0195711,-1.3898673,1.1035007,1.2491122,-1.3610685,0.6500671,-0.062704585,-0.31375113,1.0394576
1.5345486,0.5315844,-1.3076458,2.1684332,0.525038,0.47707227,-1.3259983,-0.7664154,1.7807921,-0.73202205,1.0324265,-1.1816417,-1.3185973,1.8067691,1.0587698,0.93498385,1.6540394,-0.5748237,-0.43619385,-1.8367674,-1.5148101,-1.2312577,-1.9486716,-1.0674541,-1.2737608,1.1654358,1.1414006,-1.3464223,0.64414084,0.020688742,-0.39124942,0.9587617
1.4183826,1.500761,-1.1537567,2.4464695,0.5330174,0.47596046,-1.1526557,-0.47514004,1.9265089,-1.1516234,0.960705,-1.5455797,-1.4798304,1.5831739,1.4836897,0.74828374,1.5787264,-0.64256483,-1.0510511,-1.9491377,-1.3385291,-1.6105043,-1.6886774,-0.79195696,-1.726418,0.47275,1.623734,-0.9134403,0.05495128,-0.22643395,-0.13805489,1.5788844
1.4251803,1.3950574,-1.2525983,2.4903119,0.55368876,0.5201824,-1.1421981,-0.5169073,1.9536765,-1.176013,0.948829,-1.5228726,-1.5287617,1.6579736,1.4962226,0.8018235,1.5984023,-0.6324267,-1.0374326,-1.9848574,-1.4241123,-1.6095017,-1.7193751,-0.8264363,-1.7468817,0.55427617,1.6060345,-0.94150805,0.13351001,-0.2087498,-0.14931694,1.4973866
1.4727598,1.3988128,-1.2942691,2.5461948,0.564404,0.5394065,-1.1600312,-0.5016862,1.9954498,-1.2370048,0.9516602,-1.5491531,-1.528452,1.6442996,1.5232571,0.7768789,1.611166,-0.6167432,-1.0399231,-2.0349169,-1.4382203,-1.6264281,-1.7296768,-0.8234822,-1.7963523,0.5687439,1.6699154,-1.0000033,0.14682552,-0.23728593,-0.15164413,1.5113202
1.4371815,1.4275701,-1.2571366,2.531341,0.55469036,0.5249635,-1.1904818,-0.49728817,1.9881502,-1.2591523,0.9481128,-1.5763633,-1.5238751,1.5997142,1.5310861,0.73203504,1.5873384,-0.62960404,-1.020685,-2.015641,-1.3799344,-1.6065279,-1.7432758,-0.8134696,-1.7826755,0.5300976,1.664604,-1.015529,0.13163632,-0.22878832,-0.15119621,1.5071638
1.4916989,1.2580016,-1.2942611,2.482008,0.5154209,0.47981873,-1.2356231,-0.55808955,1.9328203,-1.1778204,0.95418656,-1.5174431,-1.4504557,1.6348215,1.4522479,0.81210834,1.5823462,-0.5971023,-0.8631966,-2.0202377,-1.4559654,-1.5709667,-1.8304628,-0.8720387,-1.6871963,0.6730619,1.5927824,-1.1072404,0.2096239,-0.17105438,-0.14664668,1.4656432
1.53824,1.0674558,-1.3018167,2.379255,0.43447113,0.48113748,-1.3015541,-0.6027094,1.9149663,-1.0551087,0.9907576,-1.4370959,-1.3497984,1.636453,1.3453519,0.8477501,1.6056165,-0.574228,-0.6510953,-1.9989499,-1.4756024,-1.5086632,-1.8989925,-0.94537663,-1.5803164,0.8047546,1.4987866,-1.2164687,0.31609038,-0.14236279,-0.16334954,1.4092177
1.4856684,1.1941845,-1.2838564,2.4198203,0.39320353,0.52698904,-1.3153352,-0.55572605,1.9679811,-1.179174,0.9808735,-1.5076836,-1.3762172,1.5810537,1.424697,0.7727563,1.588168,-0.59253424,-0.6908962,-1.986719,-1.4189445,-1.5357172,-1.8895044,-0.9165604,-1.6499062,0.6789187,1.5666114,-1.1814721,0.25392962,-0.20674479,-0.098696046,1.4786426
1.5437165,0.9051226,-1.3654419,2.4010277,0.4582384,0.56503236,-1.3389868,-0.6513166,1.9727441,-1.0803918,1.0102985,-1.3992981,-1.3867363,1.6936715,1.3570495,0.8716095,1.6583046,-0.5851072,-0.58302206,-2.0070457,-1.5403044,-1.4297053,-1.9273862,-0.9886639,-1.5513068,0.9311556,1.449075,-1.3198069,0.4607216,-0.10919482,-0.21095382,1.2679703
1.0608983,2.4247503,-0.18435563,1.452646,0.88233113,0.84803635,-0.30228454,0.19201434,1.2088408,-1.05007,0.19384989,-1.6398584,-0.92808294,1.0835704,1.2969875,0.67198306,0.98068064,-0.23411244,-0.8660745,-1.5040828,-1.0615293,-1.9503068,-0.78032714,-0.20600651,-1.7616453,-0.48944652,1.76918,-0.11951271,-0.3569455,-0.67896837,1.3113172,1.9977715
0.97818077,2.3840315,-0.11920212,1.4680858,0.9917742,0.66262364,-0.4099779,0.33333433,1.3644269,-1.4235662,0.08028552,-1.8440052,-1.2522314,0.8438521,1.2266225,0.36316133,1.060079,-0.2601422,-1.2154902,-1.6141942,-1.0526571,-2.0052903,-0.83006215,-0.44371513,-2.0587864,-0.631028,2.0042412,-0.15266812,-0.38336,-0.695555,1.1963465,1.9409987
0.7857324,2.595571,0.5545347,1.0107704,1.1281801,0.8487239,0.13175976,0.65396523,1.0609076,-1.0556419,-0.26152265,-1.6824973,-0.73296,0.487246,0.9612677,0.5276657,0.56362534,0.02549604,-0.84614074,-1.0728393,-0.8552923,-1.8314228,-0.19051547,-0.01277804,-1.8475449,-0.6612931,1.9542967,0.16311464,-0.43412122,-0.7486123,1.5844837,1.8859533
0.8093338,2.4793885,0.28698155,1.3568445,1.123926,0.7186697,-0.027881868,0.5735958,1.2091315,-1.2628461,-0.17864276,-1.8016579,-0.9726657,0.55092335,1.0545415,0.44173354,0.77677435,-0.07132886,-1.0303911,-1.3400065,-0.9756368,-1.8342763,-0.43423706,-0.19216387,-2.0294607,-0.5548663,2.0593538,-0.025516868,-0.4163599,-0.6970235,1.3262357,1.8193301
0.8529151,2.3916583,0.20045555,1.4390678,1.1303202,0.6854066,-0.06650162,0.537553,1.2551107,-1.3827003,-0.18824847,-1.7709776,-1.045625,0.64740413,1.0702766,0.43391645,0.8749834,-0.11769734,-1.1968366,-1.4366817,-1.033897,-1.8810692,-0.46796808,-0.24678503,-2.0794365,-0.5781026,2.0296412,-0.13780534,-0.38336185,-0.6597067,1.2114927,1.8103987
0.86100805,2.4666805,0.34969527,1.1922315,1.1730366,0.7268304,0.01784338,0.60725445,1.1785002,-1.3037338,-0.256015,-1.674196,-0.9574691,0.57644385,1.0290558,0.42279458,0.7469554,-0.043490242,-1.1403816,-1.3159907,-0.9657628,-1.9148327,-0.32828435,-0.123817265,-1.9820639,-0.6857332,2.01519,-0.020848617,-0.41147077,-0.75336534,1.440283,1.8992363
1.086075,2.3836594,-0.308537,1.5996776,0.8387029,0.6320454,-0.692358,0.25386003,1.6068592,-1.557037,0.38904363,-1.9999689,-1.5216162,0.888607,1.3145895,0.3116293,1.1978334,-0.3895313,-1.2669564,-1.7694381,-1.0073979,-1.9802016,-1.1702461,-0.62921304,-2.0735872,-0.60353833,1.9048277,-0.36989275,-0.22844972,-0.6828661,0.9083038,1.8795155
0.96981704,2.1921341,-0.3943727,1.526371,0.8180231,0.5923251,-0.79660237,0.08908696,1.485541,-1.4349029,0.41425425,-1.9548883,-1.4957093,0.96072483,1.2135746,0.34874696,1.2882077,-0.38161096,-1.2977096,-1.6345465,-0.97565657,-1.932115,-1.1957016,-0.6652707,-1.9515271,-0.66126645,1.7660867,-0.3467763,-0.21378908,-0.5996484,0.9546139,1.7730902
0.9925967,2.3436115,-0.08611405,1.3595301,1.0557332,0.67195016,-0.33956185,0.31353965,1.3286209,-1.3434923,0.029183596,-1.7325703,-1.1629491,0.8667885,1.1866194,0.4102328,1.0001295,-0.18509988,-1.217963,-1.5223927,-1.018705,-2.0087595,-0.7147129,-0.34193107,-1.962146,-0.6955366,1.9372709,-0.15993303,-0.3500401,-0.7591672,1.3261576,1.9643852
1.0445322,2.3101215,-0.12062523,1.5093851,1.0013285,0.6596816,-0.33707088,0.32999036,1.3752397,-1.395799,0.102275,-1.7581183,-1.2268368,0.8848349,1.1939257,0.43594062,1.0547885,-0.2393421,-1.2666574,-1.6314883,-1.0934057,-1.9713079,-0.7832093,-0.39030614,-1.9885772,-0.55801964,1.9543239,-0.237012,-0.3336752,-0.69622236,1.1600865,1.9179219
0.985894,2.3386874,-0.059826836,1.4700228,1.0188794,0.6562128,-0.27860704,0.3660081,1.3355988,-1.3924354,0.062681876,-1.7644436,-1.1980432,0.83396566,1.1805766,0.43511784,0.9974736,-0.22642022,-1.251087,-1.6114866,-1.0582206,-1.9609107,-0.7265083,-0.38907278,-1.993359,-0.5661792,1.9947613,-0.1927687,-0.35142046,-0.68633145,1.1945074,1.9049852
