file_id,file_path,window_id,branch,rpm,amp_rms,amp_peak,shape_skew,shape_kurtosis,shape_crest,zcr,psd_centroid,psd_bandwidth,psd_entropy,psd_peak_ratio,env_rms,env_kurtosis,env_entropy,env_peak_ratio,psd_0_500,env_0_500,psd_500_1000,env_500_1000,psd_1000_2000,env_1000_2000,env_2000_4000,psd_4000_8000,order_0.5_2,order_2_4,order_4_8,order_8_16
A,数据集/数据集/目标域数据集/A.mat,10,target_32k,600.0,3.542777568554351,13.542699757000655,-0.031869956452380464,3.016953068052359,3.813676220915598,0.29536714887383264,4243.570442000968,2751.709875071794,0.8791252729223151,0.03008447128529842,1.4306794798488334,3.3068300358445613,0.8984103147758479,0.007449569648520991,0.01920752006601671,0.14377071606048294,0.017314088679985667,0.10990255454982477,0.24858886483295498,0.16240850466541798,0.23253638016356,0.3657111552620556,0.005452512672668658,0.007449569648520991,0.01733845912933109,0.02867327748358486
A,数据集/数据集/目标域数据集/A.mat,11,target_32k,600.0,3.463423029420789,13.545119505164326,-0.00025984275190395385,3.0636564984293457,3.910124583404344,0.29860220960752,4260.334804049224,2718.9324203964784,0.8833582813323392,0.027647510310459814,1.4287359423776316,3.4128337973842777,0.8928979507329029,0.007708457552311938,0.020955475429444044,0.15291380412667427,0.01728205228532052,0.11725640045730482,0.22847078764316595,0.16182607187558298,0.23502789747479816,0.37160716096711327,0.007076646602626195,0.007291867096904397,0.02207128616776723,0.028853696261713895
A,数据集/数据集/目标域数据集/A.mat,12,target_32k,600.0,3.4318490462490954,13.054325041005384,0.0006743894701576737,3.061377811059466,3.803116437266846,0.2937190990661051,4134.533320725271,2719.946278556806,0.8733356533056852,0.04041947247564103,1.4325720698105764,3.3231021008841126,0.8911037360355373,0.011688265279676218,0.020539310832429332,0.16967912207187588,0.015726378453541356,0.11164592862897614,0.2613788283483909,0.16376713430294898,0.22204916428590368,0.35586112441169426,0.011688265279676218,0.009127774319380003,0.022217075961236482,0.026205490542081215
A,数据集/数据集/目标域数据集/A.mat,13,target_32k,600.0,3.3787300674188816,13.021105239000939,0.040380932467085746,3.051414026250728,3.850215245192568,0.29439052676554966,4207.658726973718,2707.8737289696264,0.8817962227500628,0.02728703731888359,1.4272146412078615,3.3054666692683745,0.8930183185772832,0.011678950777597216,0.021276285860071888,0.1539277348812829,0.017955265205639687,0.11291568952540197,0.23625999428167527,0.16809227129874063,0.2312162042662628,0.3627042773055219,0.011678950777597216,0.00970516224708801,0.022716450972679325,0.02255080105657847
A,数据集/数据集/目标域数据集/A.mat,14,target_32k,600.0,3.405463170996018,15.071744738973168,0.023447915239723085,3.1318241377635694,4.426262951142823,0.29738143197216627,4273.59680020764,2724.1893610315487,0.8835836215466217,0.027695451209589054,1.4302174429205927,3.5011876435222256,0.8934711395013432,0.011085102657396378,0.0209544601690237,0.15178223202813348,0.017928673954065583,0.10273404625646002,0.22905333706405712,0.17760062657547304,0.22962845925726255,0.37432401970110857,0.005150795856778635,0.007932870553969565,0.027254487581839786,0.02828613476067769
A,数据集/数据集/目标域数据集/A.mat,15,target_32k,600.0,3.4692941537575925,16.0396146794123,0.019525687979988327,3.1760664234635057,4.619967968964575,0.29664896539095403,4233.544855723827,2721.5483622551865,0.8829280594881338,0.026775229615553037,1.4369906401587011,3.636406020701505,0.8951185161592572,0.00911741470511665,0.020367871553759187,0.15581393251306877,0.017555436462943618,0.09392486663552173,0.24509845194763716,0.17506652009849866,0.2380871923984297,0.37188982352863187,0.007440625361756331,0.008628544559496767,0.02167506983766892,0.028147415766363208
A,数据集/数据集/目标域数据集/A.mat,16,target_32k,600.0,3.445596368826449,16.02206073440247,0.019643723295460862,3.18640727063572,4.651077420124651,0.29408533235671125,4196.807179689573,2711.1527270325846,0.878674622711839,0.025809468700749422,1.438209540042253,3.7145845285879777,0.8902725947769444,0.012249484996107061,0.019085816035211794,0.1730094213889198,0.017802426837347438,0.10287490331516713,0.24949928974029636,0.15329514812142603,0.23945468756674212,0.36688116189364994,0.009784796435174188,0.010381811121843054,0.031545511756915307,0.029781987686476274
A,数据集/数据集/目标域数据集/A.mat,17,target_32k,600.0,3.4843640878315223,15.281095452061841,0.01407986309690566,3.1797825524845043,4.3852850330283895,0.28877494964292255,4169.793632234242,2721.142680518885,0.8703396675562928,0.032040499876824814,1.4415537422436078,3.7591610079111537,0.8892242588224755,0.013098303628978238,0.018093615555530865,0.18536472979797217,0.016769946146531694,0.1076536481956097,0.25505105792260724,0.15075873043019286,0.22900211406876592,0.35938951722743395,0.007728249376395335,0.009613590113088117,0.030420812158259,0.03240433608143191
A,数据集/数据集/目标域数据集/A.mat,18,target_32k,600.0,3.502211536240108,15.278643175730382,0.023505378611287917,3.0954890322616655,4.35865108484106,0.29207104925837757,4213.823020810837,2751.48826151238,0.8733107904548727,0.028964531657287552,1.4416451387025109,3.5951332006216443,0.8899427925950706,0.010428754848462953,0.017154341750488775,0.18374367038425238,0.01657426321040845,0.10474930026153317,0.25472483736483775,0.1536005068051479,0.22209858048097744,0.35773032406749083,0.00817818204621751,0.008635170006325917,0.027292201147146356,0.03840730533569185
A,数据集/数据集/目标域数据集/A.mat,19,target_32k,600.0,3.4623517940547264,14.241804294671663,0.02239899198465203,3.046895373253309,4.11154573192284,0.29567234328267106,4190.0572953602095,2745.779991344917,0.8748594895511032,0.03533357847561555,1.4375092368892186,3.3146450387677313,0.890819757496877,0.010838911205713696,0.01975341986433451,0.17523091621806397,0.01798062799355274,0.11430226650204403,0.25162830940622977,0.15654432523622044,0.21785609551590945,0.3535531206521995,0.008868653727511042,0.00760945117981463,0.026411797693351488,0.03894321740410068
A,数据集/数据集/目标域数据集/A.mat,20,target_32k,600.0,3.4732087980574273,15.063724772370513,0.011286331523414933,3.1636673926543195,4.340136700677869,0.29616065433681255,4226.74048904121,2705.3886118343216,0.8816146641294498,0.03271632072964841,1.4382385955951076,3.7033390966721447,0.890885058297861,0.011145391919550291,0.018661281983305144,0.17233997227163417,0.018935641711614565,0.11177173472542641,0.23181384916106484,0.1597929129867646,0.22497674935695414,0.3698589820237924,0.006768544876373214,0.007606735394900566,0.02755751879730726,0.03758741107993802
A,数据集/数据集/目标域数据集/A.mat,21,target_32k,600.0,3.451545485077078,15.994071874559692,-0.022846437411277988,3.211151128594059,4.62296210927851,0.2993957150704999,4322.765275978578,2719.2162101009967,0.8858994427606863,0.028890172263446135,1.4450481392617585,4.005929966708764,0.8898320199972181,0.013410218364886699,0.01905884937769724,0.17351003137739202,0.021333432532456675,0.11035984990794558,0.21767942523352157,0.15433496900136098,0.22714078078603184,0.39117990227271815,0.005771718919567241,0.008027607019160745,0.031902164341514425,0.03280007683560302
A,数据集/数据集/目标域数据集/A.mat,22,target_32k,600.0,3.4403202574187746,16.0002387962132,-0.03456318083553142,3.226069304770391,4.637852625969766,0.29616065433681255,4227.962620889473,2727.0585303659873,0.8819279243074808,0.03207079733065325,1.4515824072754182,4.03560136035143,0.8892097289365671,0.011759375776575003,0.022229600707351093,0.17139811647468306,0.019076213579378908,0.11693547878451716,0.23596702850254347,0.15377965767728188,0.22602712815315112,0.36956408904673455,0.006228393824178679,0.005725034534786332,0.02920486736145519,0.030274959962711394
A,数据集/数据集/目标域数据集/A.mat,23,target_32k,600.0,3.468026470402216,15.1556813960163,-0.01729183079290099,3.234272844480579,4.373067851018167,0.2949398767014588,4163.916069982359,2712.0779528888015,0.8760850093481913,0.024710286038695795,1.4424895850156323,3.9380370246597174,0.8903923519410332,0.009338797491062364,0.018897387623017233,0.17271163973546655,0.019036698010255527,0.10820030297074094,0.25661492550203246,0.16122132735279995,0.22692293813128653,0.36093195352631724,0.006179243847353116,0.005851413706465704,0.022852966108580026,0.03366382123220002
A,数据集/数据集/目标域数据集/A.mat,24,target_32k,600.0,3.3715630249957145,15.288897362362215,-0.015519017117479127,3.2031980170183796,4.533766120298215,0.29127754379539766,4075.575075692103,2735.6122506946044,0.8765308665225628,0.03132280431910375,1.4356756995412063,3.8486166287793666,0.8952081798196464,0.010248728877166402,0.021836429238115716,0.16752383183539238,0.021269526171992018,0.10056071624496646,0.2673315363582679,0.16140467090943017,0.22573490744325092,0.3515808734568909,0.006044457071534641,0.0068759522086008565,0.017813031587893154,0.030782957253987855
A,数据集/数据集/目标域数据集/A.mat,25,target_32k,600.0,3.37031268775498,16.00252017176427,-0.01372240550311587,3.2020141863137113,4.7477420488249695,0.2917048159677715,4220.422205904784,2760.71537376695,0.8823761189175192,0.030185847144445756,1.432223175764493,3.909106019288158,0.8939082558604502,0.00908246006894233,0.021731007273034224,0.16547284242123328,0.022189015795231644,0.10919103967841254,0.24611257726917618,0.16120965736846346,0.22392760709780818,0.37248507060398284,0.0066629965337306925,0.007974021839601105,0.02600877213286965,0.027031943002712073
A,数据集/数据集/目标域数据集/A.mat,26,target_32k,600.0,3.438465670365496,16.01314558049717,0.028394058825249383,3.203450463851119,4.65951715743623,0.29286455472135753,4270.494618754443,2717.8295711619385,0.8847079996257439,0.02279167810592151,1.4480467765020173,3.7437502857438987,0.8925978523509509,0.011627662744709407,0.0189510993143223,0.15544620661159078,0.020987278119027394,0.11066945278974145,0.22860758714175103,0.16695608353441976,0.23535785054427283,0.3777421894572106,0.007534195459815302,0.00843098057940778,0.02963114818660143,0.02177061543195562
A,数据集/数据集/目标域数据集/A.mat,27,target_32k,600.0,3.4838082682007703,15.748621293880856,0.04033940672342574,3.290300388403478,4.520469097330523,0.2923152047854483,4149.291256688449,2704.6911908076754,0.8781209214291353,0.031597280309303574,1.4654210371264498,3.9504417860901486,0.8886709738421479,0.01355772160204572,0.018250003465004157,0.16868403592953737,0.020249448121652865,0.1068426413602362,0.24744083544912293,0.17818263306933635,0.22972684522244913,0.35426781032997895,0.006444863239595927,0.006685588408895562,0.03381304745495034,0.031098541137983843
A,数据集/数据集/目标域数据集/A.mat,28,target_32k,600.0,3.41440442124917,15.765290001503859,0.020359095235863232,3.271619914094269,4.612681800474774,0.3016541536959043,4272.46153272186,2726.227059778007,0.8857401613650558,0.022153032254208588,1.44547069531467,4.138411790166396,0.8893367585395044,0.01104189993166554,0.01923497166988588,0.17409601981852377,0.020559329700344863,0.11619314155729639,0.2283913766402447,0.17262627491129195,0.21804006249478908,0.37348686958980226,0.00398744101213025,0.004220524327357908,0.02764544586104122,0.03797039134839724
A,数据集/数据集/目标域数据集/A.mat,29,target_32k,600.0,3.374175046408735,14.720173779313509,0.024337632415683857,3.1401984809689676,4.362013631862587,0.29536714887383264,4176.409158037142,2732.0950054252553,0.8811060094357851,0.02684766547216572,1.436897104663402,3.5865028179816747,0.8933323335814052,0.009486144018848756,0.020332365686491948,0.16946936327379847,0.020397839173142893,0.1085635634359295,0.25251079922571995,0.1673204108934592,0.22105576039621572,0.365757271565948,0.0038685871755346833,0.003933650636171474,0.02594612293431002,0.034628733194957524
B,数据集/数据集/目标域数据集/B.mat,0,target_32k,600.0,1.5144437445421048,9.326602669931576,-0.019345398672073348,4.4412807707988975,6.152167996986205,0.329121650491363,5190.517241761563,3269.3491571694476,0.9058396884542833,0.014232145276662054,1.5395149746837373,7.70037757958367,0.8727690473257202,0.047389983898755095,0.08646067445011912,0.27379841797851634,0.012128023448193826,0.0805458615317317,0.08936211682769993,0.1270206815166468,0.19283917988185034,0.41485843546876344,0.047389983898755095,0.026383719135049465,0.05449684589847726,0.038332056735640184
B,数据集/数据集/目标域数据集/B.mat,1,target_32k,600.0,1.5497658350399046,9.33141409547438,-0.04444830996042584,4.420614631854088,6.013942477994702,0.335347616431667,5303.533666225849,3183.5559995262724,0.9051688676634241,0.012186056580095868,1.5617293082708654,7.369103128026758,0.8572371118323244,0.05196645142755944,0.06791550199526775,0.30956693188693224,0.010306075153018507,0.07309096881371094,0.08709983940789638,0.12507239452180866,0.19531091444688423,0.4392532760180651,0.05196645142755944,0.03795914685437054,0.06074392013768026,0.04376904251013927
B,数据集/数据集/目标域数据集/B.mat,2,target_32k,600.0,1.5634086422841573,10.129192940132569,0.021551675981040526,4.733955905769915,6.477891427386078,0.3314411279985351,5248.972890791868,3228.481992957242,0.9058759068937154,0.01070059107848392,1.568510489861369,7.939562676032289,0.857156467663041,0.054492684418063785,0.06787718144950812,0.3113596880900961,0.011055611645695903,0.07108901254242649,0.10103453987388146,0.12731102212061082,0.18726608270707162,0.4170254995233476,0.054492684418063785,0.02970055497071571,0.0738578692879541,0.0416233187462167
B,数据集/数据集/目标域数据集/B.mat,3,target_32k,600.0,1.556112182912116,11.091432892519844,0.09488524283126824,5.011980046355966,7.1373733990841055,0.3317463224073735,5318.111177349155,3293.534534042002,0.9127999639711177,0.014696199417741241,1.5672498001119637,8.74630934291509,0.8551171190957997,0.060113480780991824,0.07154551585102485,0.32475713018434815,0.011383714501139572,0.07017233257251462,0.10162977296837099,0.12729114019112292,0.17628744324498907,0.3991035577892372,0.060113480780991824,0.02734689242884633,0.06776477512451955,0.048040328667929545
B,数据集/数据集/目标域数据集/B.mat,4,target_32k,600.0,1.4754383350417242,11.09789879702785,0.07365287475900927,4.452087130848482,7.530586163425362,0.33058658365378746,5183.359912202557,3318.6708118614943,0.9093815992759217,0.014169522418239676,1.5441740688444046,7.13879173583512,0.8715185190019743,0.04455944337746576,0.08038684943332022,0.29242803570498854,0.012763321859002303,0.07782850787023819,0.10665948110416756,0.12714563473588528,0.19319379710270637,0.3975935344292846,0.04455944337746576,0.0277703024121253,0.04755988641135966,0.051726477177275104
B,数据集/数据集/目标域数据集/B.mat,5,target_32k,600.0,1.5252684420988376,11.439023363898604,0.1349376679338088,5.22385248348235,7.505044035573758,0.33070866141732286,5333.246455581784,3264.3072459412465,0.9079850909380995,0.015199244645769643,1.5644725196834741,10.787804402250988,0.8504955234103649,0.06135550633377699,0.0710134955519853,0.3274452779259808,0.010861654807225191,0.08107486432765228,0.0887252184801838,0.11324995881065897,0.1840779221247658,0.40299746003977494,0.06135550633377699,0.036085780483972915,0.05949069458556775,0.053787770718311576
B,数据集/数据集/目标域数据集/B.mat,6,target_32k,600.0,1.479780188139093,11.414105445449897,0.09256786518291264,5.142251014794113,7.718181037632634,0.3380333272294452,5003.775313145252,3268.568258886719,0.9054345380882742,0.01616188658694878,1.5465456647368159,11.597485489638709,0.8907118825036673,0.04164296372064237,0.08118916466310763,0.21825351337723836,0.013114974075999942,0.084172829118031,0.10185619374475371,0.131457789251465,0.2151292653804165,0.38578714560212773,0.04164296372064237,0.026191554656580143,0.03692111742518731,0.028552939116267398
B,数据集/数据集/目标域数据集/B.mat,7,target_32k,600.0,1.3982303966350385,8.667758760648145,-0.007458233704772185,4.015538898192397,6.193046911127082,0.3352255386681316,5036.479933259571,3214.1782945700725,0.9091897757027758,0.011895617623112012,1.508036638662147,6.223502524312344,0.8848431452803803,0.045630020262104366,0.07724932117111186,0.22407002259940056,0.01262449860590182,0.08989934491719745,0.09670652054469103,0.13192341190366474,0.2071515082850469,0.4023518236783929,0.045630020262104366,0.03473906320724784,0.029105355513466317,0.034358939107284076
B,数据集/数据集/目标域数据集/B.mat,8,target_32k,600.0,1.4241321395427842,8.79945149542428,0.006632478398416486,4.459521755268151,6.171539013977841,0.33064762253555513,5114.403527219349,3204.8566048332054,0.9081576185821862,0.009190952001936998,1.5288997161870397,7.002515522512211,0.8708469380683065,0.04999861370627003,0.07279438070624508,0.2725001052382708,0.011990826236620943,0.0839417697905011,0.10250363805049756,0.13466158543745924,0.19441097622495196,0.4168522232248465,0.04999861370627003,0.03433881315635975,0.03767426487964596,0.05239379504487329
B,数据集/数据集/目标域数据集/B.mat,9,target_32k,600.0,1.405735955267403,8.787581920382182,0.008407207951519249,4.0286663211595375,6.24570169268533,0.33028138924494904,5042.112769738034,3275.479655676739,0.9070897493083943,0.010980467882940286,1.503406737652063,5.816146364835852,0.8857662801405475,0.03187770034565572,0.07823409050148082,0.25173676386400207,0.013720142898981777,0.07852913731783409,0.11451390777816856,0.13583028025284544,0.21001895024933148,0.39903826494337397,0.03187770034565572,0.02700598355950559,0.03873980032666274,0.04919525699962172
B,数据集/数据集/目标域数据集/B.mat,10,target_32k,600.0,1.3998616696808464,9.815674275580756,-0.0010101626885205138,3.8354667905966218,7.011386929278447,0.3264969785753525,4915.583833869428,3277.9832408328593,0.9020767216000773,0.011824867702204726,1.4877814743541704,5.735710424613937,0.8904571337216267,0.03235130725151887,0.08789479027895991,0.22879823041233027,0.01218856363391251,0.07135508135520796,0.11190902738610702,0.14311983750276577,0.21577801253920917,0.37375795803153306,0.03235130725151887,0.024736268964141845,0.043927386098619785,0.03963562291227545
B,数据集/数据集/目标域数据集/B.mat,11,target_32k,600.0,1.406631968812803,11.48865413322012,0.0691726408500254,4.594450564964628,8.169278805360205,0.3259476286394433,5027.137655091659,3313.0477652813993,0.9063145972605064,0.01314670576137851,1.5118842134460082,9.202238980662251,0.8859720425615465,0.02877741025852487,0.08601818223915136,0.24865206450193728,0.012512543088846128,0.07137238692124613,0.1096850245377733,0.1348636303632376,0.20341476261775218,0.38863041525786696,0.02877741025852487,0.022293904716695036,0.05055376640108785,0.05352721233306237
B,数据集/数据集/目标域数据集/B.mat,12,target_32k,600.0,1.4433725753195874,11.48335092715739,0.08828741760907911,4.631948236856791,7.961854806738757,0.3309528169443936,5163.828862761448,3250.492125976614,0.9038436183273432,0.009918088636260336,1.5198909709378403,8.64584249734224,0.8793140940036062,0.024698952196861985,0.0762415401669564,0.27191985959712434,0.01143658832814133,0.06939525674724221,0.10426698838269954,0.12340903758283767,0.20490465692292323,0.4178731737830851,0.023085880485005525,0.02329592546196668,0.05899643474394009,0.05680287595176692
B,数据集/数据集/目标域数据集/B.mat,13,target_32k,600.0,1.5947974824007751,13.438470758723787,0.034779980032198725,5.867505319872875,8.421844003335732,0.34139046572666787,5518.164096514746,3285.2878632835213,0.9096927140609221,0.009416592835809834,1.6209144770150692,11.020804803342267,0.8423031992302324,0.06794856835949618,0.06373664243328157,0.3304602548318679,0.009922477536657178,0.07590584826711741,0.09285560089717841,0.11885141670911875,0.19112003981165596,0.4323358958313247,0.06794856835949618,0.04405791760300743,0.053805954940413014,0.05253310126907452
B,数据集/数据集/目标域数据集/B.mat,14,target_32k,600.0,1.5752144152270617,13.448866986181578,-0.01143852503239566,5.7551801040549435,8.546050829965335,0.33669047183055606,5469.368449880792,3317.277345993869,0.9153835628302794,0.008092679892784439,1.5969573631190894,11.465040221853988,0.8459410905692365,0.06716713281537243,0.062268976685388264,0.31982202441046836,0.01023283982071341,0.08004883271010033,0.09486884062207376,0.12396242534355925,0.19351215146360431,0.41388229746070626,0.06716713281537243,0.04291374094917964,0.05318988660425697,0.04984329372404567
B,数据集/数据集/目标域数据集/B.mat,15,target_32k,600.0,1.4004398074160274,8.417683186730747,-0.0177897423277157,3.8153741628494693,5.997498034162183,0.32668009522065555,4883.081022102389,3247.626495295187,0.9065313476974569,0.013531267709603893,1.5006354991213369,5.6183282779933785,0.894644680142395,0.019959287825447123,0.07990987234495046,0.21990179883281444,0.014044441418587678,0.0825762902108791,0.11986443131385455,0.1412610396377761,0.21469561817133853,0.36874759757362735,0.016566415817524077,0.018473007590904447,0.05327490015847566,0.03460638555998297
B,数据集/数据集/目标域数据集/B.mat,16,target_32k,600.0,1.4010441905714413,10.381061913199266,-0.01641270297522875,4.3188058927575526,7.40707901552774,0.33290606116095955,5110.47930187308,3301.688176317427,0.9113136361852019,0.014184630612668742,1.530630205671939,7.704731619665358,0.8800907934239628,0.04623975441449661,0.07989893510232662,0.25434105174042293,0.013812620995769674,0.0815492180862701,0.10383836072366862,0.12833417010883635,0.2116862822365738,0.37209696836619127,0.04623975441449661,0.019664328291037286,0.04723255576001506,0.03763490090597712
B,数据集/数据集/目标域数据集/B.mat,17,target_32k,600.0,1.4239050309284804,10.38851716732391,-0.016796381039153013,4.1582421474441045,7.29471149603434,0.33455411096868704,5152.827811208398,3283.4200901523614,0.9137624424592463,0.011469405313035804,1.5198250253383516,7.054379360864773,0.882287378021546,0.04365218707879962,0.07306344410370907,0.2437861837299983,0.013121343052338103,0.08330834120592795,0.09698190762005067,0.12816789748315374,0.2216225311719061,0.3788220948794891,0.04365218707879962,0.019140164251110005,0.04352690985446956,0.033108465512199495
B,数据集/数据集/目标域数据集/B.mat,18,target_32k,600.0,1.4424449340275862,9.032725972505196,0.05740825977776285,4.103449012127971,6.266249731770734,0.33559177195873774,5178.604755148666,3281.5464601372273,0.9136729241240765,0.011306151633098074,1.5116030732043397,6.5482805364181385,0.8858614554572178,0.027777974958800904,0.06879643338242847,0.24691188829993804,0.0122046508587411,0.08405477361086418,0.09368348718304233,0.1271574418792442,0.21185999103951123,0.39211608672537435,0.027777974958800904,0.025492909144139455,0.04736454203365417,0.04006049624827928
B,数据集/数据集/目标域数据集/B.mat,19,target_32k,600.0,1.4639146067661195,9.657933216182016,0.05298171323634643,4.619161326459963,6.602089718755635,0.34078007690899104,5315.165650587778,3300.704904964766,0.9118604613272321,0.012085114840445827,1.5403665808625282,8.852984547263235,0.8621353727569397,0.038327568094260855,0.0700782605522902,0.3188430406522959,0.011387815237357964,0.07576150988100001,0.09030295722497418,0.11030662936664958,0.18590742032077495,0.40737987082173927,0.038327568094260855,0.03322035543886746,0.06172270516487742,0.06703433100451087
B,数据集/数据集/目标域数据集/B.mat,20,target_32k,600.0,1.4016249274284576,9.64849669656614,0.060054206112901264,4.46475325253237,6.880752009648036,0.34065799914545564,5245.465176728717,3296.449083193035,0.911602552311418,0.011441835279376148,1.5204811845606083,8.762899680523523,0.8683264723665417,0.035591304612052684,0.07343589327453173,0.3035917719536033,0.01163986842615797,0.07674683571508704,0.1078729313841986,0.11477700291871146,0.18519107961973527,0.4134886076162707,0.035591304612052684,0.025520899632142553,0.0624601274978035,0.06853642231380899
