0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2.293034,-2.3877816,-2.1401203,2.0911596,-0.13616957,1.2729514,-0.77136564,-1.8575169,-0.08289728,1.0126951,2.0030565,0.9806654,-0.261791,1.2630178,-1.5655195,1.2526952,3.1162682,0.47212833,1.5406421,-1.4941708,-1.7857748,1.5638139,-1.6461201,-2.4398677,1.7040409,3.092413,-1.45662,-3.1004977,2.5830026,1.0533186,-0.6580044,-2.56175
2.3060231,-2.4239988,-2.2190604,2.1859071,-0.17636251,1.2383475,-0.8652698,-1.8564447,-0.028030062,0.944545,2.043632,0.9335227,-0.31204948,1.2847949,-1.5413433,1.2040434,3.1928105,0.4288301,1.476228,-1.5497507,-1.7638022,1.5343196,-1.7403284,-2.4921904,1.648278,3.1066463,-1.4492553,-3.1655302,2.5463917,1.0990032,-0.7191555,-2.5717874
2.314391,-2.280938,-2.0450106,2.0199106,-0.046093814,1.3484026,-0.66562825,-1.842663,-0.08125989,1.0838162,1.9476535,1.0072281,-0.23993926,1.2951312,-1.5453023,1.3645476,3.0448112,0.50584596,1.5634565,-1.4534578,-1.8504416,1.513189,-1.5439789,-2.340325,1.708965,3.0523093,-1.3936609,-3.0015724,2.5918593,0.9510557,-0.5298969,-2.4787076
2.3374858,-2.3669555,-2.1793015,2.1729605,-0.123415485,1.2860363,-0.81973237,-1.8518126,-0.00031108857,0.97260034,2.024663,0.93864787,-0.3183547,1.3214228,-1.5193987,1.2732708,3.1712804,0.43834728,1.4775133,-1.5469804,-1.8150585,1.4934075,-1.6940492,-2.442384,1.6335472,3.0929046,-1.4037985,-3.123557,2.5510323,1.0422596,-0.65072495,-2.528393
2.3344045,-2.3654065,-2.1879816,2.1898456,-0.11690345,1.2821656,-0.8243922,-1.8571926,-0.008913184,0.9622426,2.0259182,0.9221223,-0.32092148,1.3240436,-1.5183116,1.2696866,3.181527,0.4373477,1.4716803,-1.5582857,-1.822154,1.4944621,-1.6967341,-2.452653,1.6239421,3.0946746,-1.3963635,-3.1234689,2.5453422,1.0434697,-0.65883017,-2.5282588
2.346773,-2.317268,-2.1500509,2.1652813,-0.0738345,1.3174287,-0.77174884,-1.8520069,-0.011915445,0.98862123,1.9990318,0.9282258,-0.31617054,1.3415165,-1.5097284,1.3240126,3.1542065,0.4517823,1.4786531,-1.5506802,-1.8604084,1.4776303,-1.6475322,-2.4117193,1.6219326,3.0800993,-1.3720121,-3.0744512,2.5505242,1.0018114,-0.60963285,-2.494801
2.368293,-2.2806067,-2.1122055,2.1301804,-0.025380587,1.3611706,-0.7210339,-1.8584754,-0.016984891,1.0317922,1.9801489,0.9579546,-0.30403042,1.3605056,-1.5041908,1.3759507,3.1176465,0.47356755,1.5019057,-1.5298803,-1.8992306,1.4637678,-1.6012436,-2.359637,1.6361812,3.0822282,-1.354783,-3.0371025,2.5739534,0.9519761,-0.5459536,-2.4668345
2.3626022,-2.2156544,-2.050202,2.074987,0.0113746105,1.3855082,-0.66129744,-1.8357702,-0.02820604,1.0601523,1.9445035,0.97175634,-0.28082886,1.3546338,-1.4986831,1.4194654,3.0681283,0.49550074,1.5156361,-1.4938085,-1.9032323,1.4439045,-1.5422497,-2.3090203,1.6457602,3.0425498,-1.3294579,-2.9821143,2.5686498,0.9045636,-0.4799735,-2.4222722
2.3792145,-2.1751194,-2.044609,2.094479,0.037626367,1.3986032,-0.6533891,-1.8237966,-0.0010809898,1.050164,1.9380013,0.9530444,-0.2949705,1.381263,-1.4762344,1.4483749,3.0736067,0.48958674,1.4931833,-1.5095783,-1.9205189,1.406671,-1.5371063,-2.2955294,1.6154019,3.027277,-1.2930571,-2.9674916,2.5541065,0.878757,-0.4555916,-2.3890266
2.361589,-2.2155423,-2.0626063,2.093627,-0.0003430128,1.3726599,-0.68167764,-1.8262306,-0.011519909,1.0438681,1.9523073,0.9574253,-0.2868465,1.357369,-1.4908061,1.4084549,3.0828066,0.48400217,1.4972621,-1.5034542,-1.8878219,1.4331074,-1.5641654,-2.3203533,1.6342726,3.0365624,-1.3219427,-2.9967926,2.5555763,0.91272134,-0.49274215,-2.4171653
2.3474705,-2.332683,-2.1636949,2.1685436,-0.08231779,1.3060328,-0.78958666,-1.8553467,-0.016196202,0.9862567,2.011834,0.93684167,-0.31103015,1.3348937,-1.5109028,1.304603,3.1562622,0.4527193,1.4816835,-1.5467175,-1.8446022,1.4836521,-1.6664932,-2.4164429,1.6330583,3.0909615,-1.3826954,-3.0981584,2.5571663,1.0107998,-0.6148486,-2.5041318
2.310188,-2.471417,-2.237399,2.1806483,-0.16419989,1.2451149,-0.861973,-1.8982923,-0.0723572,0.97073394,2.0573325,0.95797443,-0.29848915,1.2815175,-1.5608237,1.1941742,3.185502,0.4476419,1.5192873,-1.5485774,-1.7937784,1.5765082,-1.7327993,-2.5023558,1.6832988,3.1540082,-1.4770943,-3.1803596,2.592431,1.1072241,-0.7317483,-2.6123633
2.3257706,-2.4117596,-2.1861207,2.1512399,-0.12431915,1.2875888,-0.8096178,-1.8914411,-0.067349695,0.9927276,2.0277715,0.96574575,-0.29385346,1.2962182,-1.5447944,1.2531396,3.1553917,0.4627215,1.5183737,-1.5368488,-1.8206791,1.5549043,-1.6834466,-2.447548,1.683973,3.1312382,-1.4505907,-3.1330304,2.5937529,1.057134,-0.66830367,-2.5650105
2.3564212,-2.2914033,-2.1065123,2.1100109,-0.036945708,1.3491693,-0.71422684,-1.8617518,-0.040097497,1.0329403,1.974897,0.97181416,-0.28384924,1.3381436,-1.5168822,1.3652847,3.1061726,0.48489055,1.5221192,-1.5213003,-1.8786815,1.4886894,-1.594769,-2.3660302,1.661534,3.084315,-1.3767682,-3.0432897,2.587607,0.96162146,-0.55448085,-2.4785666
2.3495178,-2.263248,-2.069953,2.0800436,-0.018412823,1.3667792,-0.6759256,-1.8522708,-0.05414722,1.0494922,1.9564193,0.9717104,-0.27447852,1.3324655,-1.5143379,1.3905232,3.0783377,0.4964415,1.5331901,-1.5043507,-1.8932772,1.4892385,-1.5537789,-2.339259,1.6704851,3.065525,-1.3659977,-3.0064797,2.5872073,0.94345266,-0.52681077,-2.4619052
2.343267,-2.3622413,-2.1471143,2.1313493,-0.08615734,1.3207957,-0.7650933,-1.8798164,-0.054490425,1.0104359,2.0103505,0.9659209,-0.29408002,1.3134553,-1.530541,1.3036102,3.1331375,0.47330254,1.52437,-1.5276691,-1.8561627,1.530835,-1.6371139,-2.407313,1.6753223,3.1125877,-1.4164245,-3.092139,2.5925298,1.0151346,-0.617082,-2.5300708
2.3527496,-2.4018683,-2.2188962,2.213212,-0.12755677,1.2862375,-0.8523592,-1.8790938,-0.0010110378,0.953526,2.0486026,0.92882234,-0.33743924,1.3319795,-1.5162334,1.2552491,3.2015254,0.4317313,1.4715827,-1.574783,-1.8328491,1.5064197,-1.7222258,-2.4616075,1.6254282,3.126532,-1.4133072,-3.1537812,2.561252,1.0597082,-0.6764094,-2.5497339
2.3782125,-2.2360764,-2.0874841,2.1281862,-0.0018456519,1.3770244,-0.7073308,-1.8433936,0.0030398369,1.0273308,1.969093,0.94470197,-0.30916762,1.3769162,-1.4862937,1.4037693,3.1084104,0.47277945,1.4865392,-1.5257645,-1.9084625,1.4301914,-1.5837628,-2.3333747,1.6176361,3.0561957,-1.3204834,-3.0151105,2.5568967,0.9219033,-0.5082275,-2.4293218
2.3872736,-2.3289275,-2.207064,2.2408042,-0.06967628,1.3135734,-0.8311647,-1.8686701,0.032273673,0.9483863,2.0294354,0.9100959,-0.34880584,1.3793045,-1.4786379,1.3169601,3.2041805,0.43354854,1.4436197,-1.6014026,-1.8685614,1.4455129,-1.70854,-2.4278502,1.5883793,3.108885,-1.3539875,-3.128515,2.5506496,1.0045979,-0.6186187,-2.486555
2.3778598,-2.2347045,-2.088306,2.1245303,-0.002392125,1.3711288,-0.7033588,-1.8404598,-0.0009982586,1.0266085,1.9679772,0.9490059,-0.30225283,1.369802,-1.4860619,1.4030794,3.1068864,0.4778134,1.4932516,-1.5275915,-1.9017426,1.4338173,-1.5824709,-2.3366206,1.6233032,3.0567334,-1.3235334,-3.0189855,2.5615547,0.9235942,-0.51031893,-2.4297957
2.1327286,-2.7225976,-2.6439934,2.6533058,-0.4903751,0.92092216,-1.3515903,-1.8575401,0.039635323,0.6019715,2.2352452,0.67577106,-0.50451875,1.2237697,-1.4825985,0.8327147,3.5324707,0.21162787,1.2617873,-1.8020302,-1.5187147,1.5477638,-2.2840514,-2.9127207,1.4500868,3.1894383,-1.5068213,-3.4878826,2.3808198,1.5131385,-1.1771134,-2.7237473
2.113316,-2.8266716,-2.636833,2.5568173,-0.4815944,0.9215382,-1.300353,-1.9239794,-0.06307392,0.71025056,2.2401152,0.7912145,-0.4306992,1.1898179,-1.5639335,0.80089587,3.4743748,0.2806098,1.3844868,-1.7340572,-1.5366654,1.647213,-2.2231314,-2.9152508,1.5725482,3.2613854,-1.6045631,-3.4928308,2.4812891,1.5157589,-1.1967757,-2.8316512
2.2728052,-2.6760223,-2.6071982,2.64013,-0.32308486,1.0489736,-1.2454804,-1.9461157,0.0574316,0.72354,2.2317004,0.7556696,-0.5013178,1.3543646,-1.4630518,1.0039455,3.5106392,0.28089097,1.3215717,-1.8344177,-1.7139947,1.5053236,-2.1740031,-2.804496,1.4779396,3.2711835,-1.4562813,-3.446849,2.4907746,1.3620675,-1.0442959,-2.6978831
2.3916554,-2.4980092,-2.6214912,2.7990282,-0.2185669,1.1152128,-1.2790234,-1.9106334,0.21610323,0.6396247,2.2367597,0.6319531,-0.6284246,1.5191228,-1.3248692,1.1565429,3.5862288,0.22233164,1.1718152,-1.9674587,-1.8225281,1.3157259,-2.2149415,-2.7545314,1.3041064,3.2231758,-1.274008,-3.419168,2.4164913,1.2554599,-0.9388183,-2.5350285
2.3507354,-2.4456038,-2.642909,2.8444674,-0.2793843,1.056458,-1.3431454,-1.8368965,0.25555474,0.532618,2.2265134,0.5356681,-0.66103375,1.482082,-1.2912114,1.1024746,3.627845,0.16417606,1.083121,-1.9965891,-1.7281609,1.277737,-2.2803664,-2.7985759,1.2298013,3.1367335,-1.2383587,-3.4224257,2.3124192,1.3047335,-0.9892231,-2.4843318
2.4214387,-2.388317,-2.6860926,2.9553168,-0.22498068,1.074889,-1.3944069,-1.8447307,0.34459966,0.49407107,2.2528732,0.4906671,-0.7482886,1.594699,-1.2167752,1.1766018,3.6710746,0.13157842,1.01577,-2.0732293,-1.7981952,1.1685855,-2.3428788,-2.7901154,1.1345726,3.1451316,-1.1441052,-3.432614,2.2970932,1.248839,-0.93646604,-2.4131348
2.2869735,-2.4095879,-2.682648,2.91755,-0.37765262,0.97635186,-1.4564841,-1.7657938,0.32158327,0.3891495,2.215234,0.4159154,-0.72398746,1.4573033,-1.2526293,1.0315979,3.6721902,0.074940726,0.9713896,-2.0219498,-1.6142412,1.2265984,-2.4009063,-2.8612173,1.124731,3.039653,-1.1876051,-3.433021,2.1963131,1.3682445,-1.0469005,-2.4180942
2.1160712,-2.7432294,-2.6677995,2.6546416,-0.5290339,0.9101634,-1.3823528,-1.8381424,0.049981453,0.5750543,2.23694,0.66455054,-0.50983655,1.2071995,-1.4848402,0.78571606,3.5296874,0.1839366,1.2397683,-1.7962433,-1.4891595,1.5636418,-2.3068993,-2.9314742,1.4368429,3.1814332,-1.5196078,-3.5037453,2.3650315,1.5431144,-1.2038662,-2.7385507
2.2489173,-2.664371,-2.664142,2.711886,-0.3945757,0.9939772,-1.3308574,-1.888808,0.109880015,0.6231795,2.245755,0.6817907,-0.54562485,1.3308871,-1.4331428,0.9420352,3.5545382,0.2149775,1.2349201,-1.8725802,-1.6428516,1.4808489,-2.2593853,-2.8619637,1.404144,3.2307136,-1.4390795,-3.492785,2.4200578,1.432485,-1.0993075,-2.6835256
2.2138605,-2.5845323,-2.608005,2.6781125,-0.40371472,0.9752329,-1.3108389,-1.8260586,0.1186647,0.580402,2.204882,0.628106,-0.5368146,1.3009646,-1.4238966,0.93734473,3.550713,0.20259209,1.1973102,-1.8522093,-1.5844122,1.4474455,-2.2343774,-2.8451376,1.3782895,3.1341736,-1.4075397,-3.434843,2.3407006,1.4206902,-1.0938158,-2.6222656
2.1850035,-2.5542438,-2.6055665,2.708902,-0.43066764,0.95986044,-1.3412817,-1.796653,0.13570853,0.5241566,2.1966884,0.56587154,-0.56523645,1.290259,-1.4014899,0.92068404,3.568945,0.16929087,1.1475208,-1.867794,-1.545845,1.4291033,-2.2710812,-2.8621356,1.3344733,3.0892925,-1.3828816,-3.419582,2.2816186,1.4392574,-1.1116463,-2.5872006
2.3791633,-2.2263749,-2.5956562,2.9257581,-0.23708153,1.0529615,-1.3692418,-1.7450979,0.3643062,0.39686465,2.1844602,0.3771091,-0.7540723,1.543477,-1.1817213,1.1793503,3.6750946,0.10194156,0.9337676,-2.0730815,-1.7022295,1.1072829,-2.3116405,-2.7684731,1.0635339,2.9814265,-1.0779941,-3.3463814,2.169486,1.2347782,-0.92653716,-2.2972832
2.3683171,-2.2322655,-2.5833216,2.8890586,-0.2272552,1.0487165,-1.3465922,-1.7414223,0.34374017,0.42716393,2.1752858,0.40899396,-0.7210604,1.5293608,-1.2019614,1.1720501,3.6630313,0.12472789,0.9624503,-2.043593,-1.6923805,1.1082841,-2.2859986,-2.7634304,1.0865854,2.9783015,-1.0868404,-3.3316047,2.1753156,1.2223774,-0.92514056,-2.30633
2.3696604,-2.6120427,-2.7319746,2.877494,-0.283912,1.0682895,-1.3658103,-1.9540542,0.19763346,0.60097253,2.282266,0.63552296,-0.65583706,1.5135312,-1.3399937,1.0913694,3.6254196,0.1984746,1.1607902,-2.0039983,-1.8080385,1.3739092,-2.315175,-2.841556,1.3025995,3.2915082,-1.3197701,-3.501126,2.4389722,1.3381383,-1.0278049,-2.60327
2.3547618,-2.6724725,-2.7353783,2.852126,-0.3028729,1.0706812,-1.3590299,-1.9883537,0.15654607,0.6282132,2.2936425,0.6698864,-0.63880485,1.488446,-1.3692732,1.0662328,3.6086414,0.21478717,1.2023509,-1.9826282,-1.8082583,1.436538,-2.3080204,-2.846242,1.354797,3.33075,-1.3750429,-3.5188546,2.4797459,1.3621533,-1.0463474,-2.6548164
2.1444564,-2.6063046,-2.5498214,2.5874104,-0.44945964,0.95181674,-1.283427,-1.8098705,0.06115613,0.584658,2.1796079,0.6434633,-0.48903877,1.2226905,-1.4663358,0.8784059,3.5077152,0.21934542,1.2358211,-1.7752079,-1.5086563,1.503442,-2.1994107,-2.8382468,1.4354821,3.0919392,-1.4591478,-3.402375,2.3221955,1.4410547,-1.1159322,-2.6372714
2.213163,-2.659423,-2.6726432,2.7478652,-0.42594853,0.9831883,-1.3661473,-1.877972,0.112545155,0.5689597,2.2395196,0.61958355,-0.57358277,1.3287483,-1.416783,0.92505246,3.5793667,0.18483353,1.1896312,-1.8911905,-1.6127608,1.4806725,-2.3032746,-2.88097,1.376864,3.1988785,-1.428552,-3.4775453,2.3679929,1.4536192,-1.1268735,-2.6552749
2.1593568,-2.707912,-2.6841652,2.7179935,-0.4778351,0.9449423,-1.3878567,-1.8664957,0.08030009,0.5658426,2.243131,0.63245827,-0.5503003,1.2769744,-1.448212,0.8540243,3.5686657,0.18008438,1.2076018,-1.8543192,-1.5541897,1.5191138,-2.3223095,-2.9129448,1.402075,3.1941116,-1.4714209,-3.4883378,2.3574772,1.5003312,-1.1718717,-2.694114
2.175978,-2.56932,-2.6311462,2.71645,-0.4401873,0.93012697,-1.3749983,-1.7931378,0.1520495,0.5228212,2.211862,0.5744017,-0.56503034,1.2979207,-1.3977971,0.8995907,3.582714,0.16244495,1.1532252,-1.8637785,-1.5304601,1.4026098,-2.3025057,-2.8732152,1.3288902,3.0932508,-1.3729823,-3.4379506,2.2745094,1.4435048,-1.1182134,-2.5851982
2.310678,-2.4693508,-2.6280463,2.8063397,-0.29294962,1.0171912,-1.3259785,-1.8366762,0.21599145,0.5543145,2.2146258,0.57311654,-0.61890805,1.4496708,-1.3268284,1.0779599,3.6079426,0.18954313,1.1304023,-1.9546344,-1.6942371,1.2982706,-2.2662797,-2.8097088,1.2724249,3.1342,-1.268092,-3.4175591,2.3246431,1.3184432,-1.0057809,-2.5070817
2.3826907,-2.3713155,-2.5835238,2.810948,-0.20879623,1.0880313,-1.2725599,-1.8316733,0.25735497,0.5684203,2.1906104,0.56089115,-0.6380852,1.5158331,-1.2848761,1.1751153,3.6005654,0.20165226,1.1052114,-1.9785932,-1.7633531,1.2333221,-2.209794,-2.7403138,1.2349459,3.1128821,-1.2010171,-3.3691354,2.3261445,1.2249776,-0.9192623,-2.4341092
2.2697723,-2.3817947,-2.5479138,2.734008,-0.3435828,1.0051717,-1.3099301,-1.7410406,0.24820332,0.49601603,2.165606,0.510809,-0.6059937,1.3722532,-1.3188502,1.0298722,3.5814152,0.15526175,1.0737289,-1.9066179,-1.5812049,1.2827362,-2.232386,-2.7762744,1.2393013,3.007229,-1.2525169,-3.3662212,2.227376,1.3264711,-1.0028337,-2.4464889
2.310496,-2.4356847,-2.558172,2.7460146,-0.27249882,1.0528271,-1.2708728,-1.8340439,0.19761162,0.57488835,2.188949,0.58013904,-0.59669507,1.4292134,-1.3318352,1.0989422,3.579126,0.21112803,1.1495615,-1.9207077,-1.6940476,1.3057792,-2.2069478,-2.7619433,1.2949963,3.1081505,-1.2681181,-3.3700268,2.3222208,1.2830231,-0.97220767,-2.4807606
2.2908626,-2.4755085,-2.5931156,2.7534592,-0.3036805,1.0195035,-1.3027586,-1.8333801,0.1938004,0.57299435,2.2032175,0.5935691,-0.5896823,1.4113691,-1.3448343,1.0569862,3.5880024,0.2038554,1.1564953,-1.915047,-1.6651224,1.3172531,-2.2394767,-2.7921095,1.2999046,3.121523,-1.2877101,-3.4006248,2.3238702,1.3148038,-1.0038364,-2.5072682
2.2794566,-2.4433398,-2.6152384,2.801906,-0.3303427,0.9981197,-1.3401306,-1.799992,0.2177135,0.5087935,2.2009501,0.5302626,-0.6216047,1.4061687,-1.3211639,1.0406178,3.6140835,0.16466875,1.0934988,-1.9502167,-1.631778,1.304116,-2.277061,-2.8163507,1.2509128,3.084554,-1.267178,-3.4081745,2.2734857,1.344842,-1.026201,-2.485282
2.2184608,-2.7523432,-2.6777325,2.679523,-0.4267737,0.99454176,-1.3331312,-1.9251941,0.057568837,0.65725386,2.257449,0.72331303,-0.5196043,1.3002179,-1.4739058,0.8964556,3.534008,0.23016462,1.2833399,-1.8409564,-1.6323837,1.5545523,-2.2635384,-2.8795552,1.4633996,3.2762573,-1.5078226,-3.5096653,2.4616375,1.4667648,-1.1360576,-2.7485893
2.2768598,-2.6585777,-2.711432,2.787045,-0.37577373,1.0032068,-1.3693916,-1.9031788,0.14799714,0.6053808,2.2632918,0.6573375,-0.58670765,1.389118,-1.4028304,0.97149706,3.5914567,0.19527224,1.1974596,-1.921773,-1.6807369,1.4391328,-2.30849,-2.874427,1.3562946,3.2526402,-1.3999983,-3.5077338,2.4137082,1.419461,-1.0924857,-2.662293
2.2767015,-2.4354177,-2.616107,2.8044906,-0.3437066,0.9971224,-1.349046,-1.790694,0.228192,0.48728728,2.1941574,0.5143198,-0.6300445,1.4009016,-1.3199246,1.0326102,3.6186154,0.15338102,1.075489,-1.9521515,-1.6182474,1.3018439,-2.284769,-2.819383,1.2369335,3.0678127,-1.2645929,-3.4038467,2.2570295,1.3501931,-1.0319403,-2.4762611
2.4106762,-2.329091,-2.6344726,2.9393997,-0.24996662,1.0746862,-1.3772414,-1.8249199,0.35257688,0.42849246,2.2091498,0.44161677,-0.7550561,1.5666752,-1.2108393,1.1880281,3.6732764,0.122516274,0.9869612,-2.0683427,-1.7546278,1.1719395,-2.3278794,-2.7655716,1.1221694,3.078275,-1.1356347,-3.3968596,2.2581165,1.2426722,-0.93131673,-2.3507385
2.3879566,-2.4946132,-2.6665938,2.863419,-0.25677484,1.070462,-1.3422143,-1.901221,0.24699207,0.5592488,2.2437186,0.584847,-0.66987854,1.5252738,-1.2987863,1.1384685,3.6270015,0.1926368,1.125366,-2.002623,-1.7876465,1.2902063,-2.2848694,-2.7947097,1.2577617,3.2002647,-1.2508304,-3.4492939,2.3800726,1.2796571,-0.9703895,-2.5027065
2.8304636,-1.3812257,-2.7200618,3.5739064,0.42449576,1.2407739,-1.4684436,-1.7293556,0.88807917,-0.0066779614,2.1260326,0.084983446,-1.295771,2.4303398,-0.54977834,1.8444576,3.8175952,0.0108428,0.23594041,-2.6092677,-2.281021,0.09986468,-2.560733,-2.513936,0.16558376,2.8015666,-0.17373423,-3.1796856,2.0345054,0.5822054,-0.37846318,-1.3675615
2.9372334,-1.0299528,-2.6254547,3.6323376,0.5514554,1.2682045,-1.4877319,-1.5849472,1.0628946,-0.19127826,2.0606716,-0.11377294,-1.4481132,2.542119,-0.37711853,1.942447,3.8004823,-0.1029643,-0.005149937,-2.70096,-2.3244634,-0.2385653,-2.5428813,-2.4168048,-0.13770203,2.56401,0.107391596,-3.0485911,1.8531265,0.43511072,-0.20041212,-1.0592701
3.0208735,-0.82362384,-2.5762677,3.6690361,0.6277478,1.2964659,-1.5016577,-1.509777,1.1898632,-0.3004045,2.0358644,-0.23532751,-1.5620172,2.6261053,-0.2635376,1.991795,3.7789795,-0.18968472,-0.16470566,-2.7605588,-2.3653905,-0.4378609,-2.532043,-2.3454375,-0.3185501,2.429409,0.2557308,-2.9735875,1.7504698,0.33863014,-0.087347195,-0.87532204
2.990767,-0.9021365,-2.6080432,3.6530373,0.56988895,1.2585022,-1.5338544,-1.5387647,1.1693227,-0.28206572,2.0483665,-0.19633119,-1.5331256,2.5819652,-0.29529396,1.9543741,3.8054452,-0.18619643,-0.118147515,-2.741836,-2.3130045,-0.37466764,-2.5820708,-2.392896,-0.25975308,2.4698846,0.18720317,-3.0187306,1.7738848,0.38530073,-0.1634545,-0.928578
2.9648075,-0.9769724,-2.6479611,3.674411,0.53955287,1.2364502,-1.5555891,-1.5618864,1.145756,-0.2693487,2.0574584,-0.1789136,-1.5133579,2.571525,-0.31617254,1.9380007,3.819477,-0.16955927,-0.081950806,-2.7452474,-2.3029675,-0.32122308,-2.60174,-2.4307902,-0.21921305,2.5113993,0.15403208,-3.0581355,1.8019539,0.42866215,-0.2023288,-0.9882411
2.8215165,-1.4248453,-2.7381587,3.5663025,0.40550733,1.2377278,-1.4774959,-1.7489487,0.87055504,0.0063493727,2.1439252,0.106977366,-1.2883666,2.4147618,-0.56371677,1.8246006,3.829436,0.013102269,0.25543922,-2.6058283,-2.2792373,0.1306489,-2.5761285,-2.5378563,0.19036713,2.8294117,-0.2083076,-3.2042725,2.0551238,0.60632163,-0.40397277,-1.4025767
2.7999794,-1.5070717,-2.7523706,3.543181,0.37758416,1.2383407,-1.4723551,-1.78841,0.8237673,0.056545686,2.1648762,0.15698715,-1.2515404,2.3841562,-0.6040851,1.7963607,3.8356888,0.03819692,0.3082211,-2.5822568,-2.2712414,0.21145001,-2.5779645,-2.5509503,0.2661005,2.8869064,-0.27419806,-3.2361934,2.0975223,0.6422577,-0.44346532,-1.4715444
2.932458,-1.0980641,-2.692475,3.6737328,0.5104817,1.2465975,-1.5421162,-1.6310036,1.0807909,-0.19646339,2.0950537,-0.10894022,-1.4703697,2.5628018,-0.35901767,1.9297911,3.8443635,-0.119761266,0.0054998873,-2.7419376,-2.32818,-0.20044222,-2.6166134,-2.4632215,-0.12377381,2.613941,0.07028618,-3.108379,1.8858359,0.46053618,-0.24956842,-1.0818751
