file_id,file_path,window_id,branch,rpm,window_samples,window_revolutions,angle_samples,angle_order_resolution,shape_skew,shape_kurtosis,shape_crest,zcr,angle_psd_peak_ratio,angle_order_entropy,angle_order_0_5_2,angle_order_2_4,angle_order_4_8,angle_order_8_16,envelope_kurtosis,envelope_order_entropy,env_500_2000_kurtosis,env_500_2000_order_entropy,env_500_2000_order_0_5_2,env_500_2000_order_2_4,env_500_2000_order_4_8,env_500_2000_order_8_16,env_2000_4000_kurtosis,env_2000_4000_order_entropy,env_2000_4000_order_0_5_2,env_2000_4000_order_2_4,env_2000_4000_order_4_8,env_2000_4000_order_8_16,env_4000_8000_kurtosis,env_4000_8000_order_entropy,env_4000_8000_order_0_5_2,env_4000_8000_order_2_4,env_4000_8000_order_4_8,env_4000_8000_order_8_16
A,数据集/数据集/目标域数据集/A.mat,19,target_32k,630.0,24381,8,2048,0.25,-0.1302906513566512,2.8289254913573325,3.3531758977706105,0.6814851001465559,0.17486669441191344,0.7540396401581474,0.0011206221627962953,0.00499031753308907,0.025932281284636788,0.032966279084491054,5.002909624042593,0.9708550873525701,4.048353299010483,0.90174044381577,0.0411437260942305,0.021468654414423107,0.09298385367953936,0.14183876560832,3.8510789509739234,0.9614243645210423,0.02101171329552399,0.020477233257988083,0.05675975773086779,0.116629391416219,8.001994119418933,0.9570131144441912,0.01719678149792917,0.02626036349765433,0.06269839735394984,0.1314103125168033
B,数据集/数据集/目标域数据集/B.mat,0,target_32k,630.0,24381,8,2048,0.25,-0.16503129496092234,2.978695943861158,3.4512303545497467,0.3409868099658036,0.06053391629934206,0.8231574646666834,0.02567949379692697,0.018358298047372115,0.1102109828208938,0.11212640799909629,9.004591036992831,0.8724106208440119,3.3464107601003286,0.9446462203262477,0.028840622501566247,0.03803587268196502,0.05607685893892839,0.15018509860440823,4.79896015140701,0.9333499203689598,0.08455759598661955,0.06230528692914329,0.05600765799366911,0.07151422579518416,9.649451714161348,0.880770768936917,0.13428599695113225,0.07808096984229529,0.14427300441375815,0.10647919173305935
B,数据集/数据集/目标域数据集/B.mat,1,target_32k,630.0,24381,8,2048,0.25,-0.07420371521159423,2.886542608146213,3.551798582819858,0.3585735222276502,0.05314779861001329,0.8457461824153404,0.02787152917878537,0.01869094872227585,0.07432895641400915,0.11118452096593939,9.497268677922248,0.8527855812287887,3.196210675922683,0.9341758293320767,0.04336152395916914,0.045490624471009725,0.0633326587088248,0.14676302260587776,7.175987819929584,0.9288240489539832,0.08695467441667674,0.10091533804399007,0.0796329330906545,0.07429242837391234,9.837096259565751,0.8642386443199497,0.1709695670616229,0.0658295299706893,0.13516099570646542,0.10024474503733675
B,数据集/数据集/目标域数据集/B.mat,2,target_32k,630.0,24381,8,2048,0.25,0.0318902904209257,3.0051215937743128,3.561873042336366,0.3585735222276502,0.07455618573866979,0.8124855484703497,0.02750548004256036,0.01814320814593649,0.08240062052033811,0.09530289415710419,10.296763481614171,0.8858884320379352,3.4645756888056756,0.9376942181759474,0.064698881052036,0.0369532707206794,0.05390189656917382,0.14216009882011457,8.137156627055129,0.9434003711349208,0.057903927376114335,0.054598965128577065,0.07375734733880254,0.11135884022332951,9.438965500273024,0.8858357543736103,0.14228700134885078,0.08970672955336025,0.08923341734324164,0.12262478870400964
B,数据集/数据集/目标域数据集/B.mat,3,target_32k,630.0,24381,8,2048,0.25,0.08352218815610796,3.1882176299857194,3.602532565933433,0.36980947728383,0.06250224604692836,0.8362156041585918,0.028691418093970616,0.01725986550371838,0.09033020948588569,0.10330509411755885,15.755068841054142,0.8455319425917555,3.4892802487529235,0.9434399685226014,0.03825251938038651,0.0337055136478416,0.05484624260988592,0.10838048349512176,5.4325277043058104,0.9008960355325452,0.17015596498168253,0.06671179759368663,0.05783634377735615,0.1078689835067761,13.049967237164761,0.8717492050238058,0.19211549486038143,0.06148300495617744,0.10775441350783725,0.11565306046403429
B,数据集/数据集/目标域数据集/B.mat,4,target_32k,630.0,24381,8,2048,0.25,0.09999718044596687,3.0672464137272546,3.5566233086208294,0.35906204201270153,0.06319242854142329,0.8375118155574852,0.02940595448757738,0.01924135664511122,0.08206926542128601,0.10494064240184607,16.945280777195673,0.9174763529039619,3.1623950504597027,0.942837938852096,0.031104240928520613,0.03111957684440273,0.054422309255581544,0.11785155588192993,5.198317888630829,0.939054429357529,0.09355462535255876,0.06977356232230228,0.04063487222083899,0.09204662030107275,13.764526571197509,0.9031006155926263,0.08707394813632122,0.0929938416477888,0.13778757311408793,0.09937250639614388
B,数据集/数据集/目标域数据集/B.mat,5,target_32k,630.0,24381,8,2048,0.25,0.08071696361790451,2.9270653579451418,3.3652426532939446,0.3434294088910601,0.061654016699506306,0.8346167878519236,0.029858841203268538,0.01953151771818757,0.12209986361673775,0.11308767065652159,7.400317526711698,0.8695841201471128,3.0781949869920386,0.9377782498873329,0.04783412308652226,0.02248858647505863,0.06899316092265417,0.11536377325437507,4.818029261357742,0.92729715436383,0.13099902931535515,0.05287223990725026,0.05420689549838379,0.09168275264615887,8.649294246035646,0.8825949943593464,0.15718326486294532,0.08997069163123884,0.07342011191786012,0.14822446822198132
B,数据集/数据集/目标域数据集/B.mat,6,target_32k,630.0,24381,8,2048,0.25,-0.000771642627571905,2.989432537861315,3.4415720471096183,0.3639472398632145,0.0663502063365746,0.8110645209689437,0.027029577911541775,0.01828767960697292,0.14449748463216566,0.09471319709639418,8.813484378329457,0.9089888127488651,3.2385216691352636,0.945616921340014,0.028383970165121203,0.030176341318093807,0.07679636694438462,0.0967600303356456,4.478114494215162,0.9358595180960959,0.08940840526981954,0.055508797952832256,0.0939474455385976,0.10645213775300191,7.597481039405376,0.9109576157563104,0.10477724831811934,0.06627421542762708,0.08435306905276767,0.14526782423975515
B,数据集/数据集/目标域数据集/B.mat,7,target_32k,630.0,24381,8,2048,0.25,-0.055837490733972546,2.9569972104457656,3.3665184692303023,0.3639472398632145,0.05924420258775724,0.8239262194801209,0.02819864976737485,0.01885943983946309,0.1326718365994692,0.09571046006422505,10.338984895455093,0.9073599932146633,3.9374054041645707,0.9395474069858615,0.018175071671021115,0.027043494468524887,0.05273194493038393,0.15079844434907125,4.501088010265195,0.9518642112269196,0.07220083208037845,0.03679755553986404,0.05908776152431321,0.10328065724027786,8.784564316713364,0.9019165183891786,0.1310089959804233,0.051041509450390286,0.11303928227075459,0.1433050649799889
B,数据集/数据集/目标域数据集/B.mat,8,target_32k,630.0,24381,8,2048,0.25,-0.04790520438017609,3.02990248012573,3.386608503782126,0.3688324377137274,0.06936709308738818,0.8233002202908318,0.029192775791530668,0.019756620628647706,0.0960387182014231,0.11113448033241463,14.980942489388505,0.8593678399024208,3.8364306634614938,0.9354856992226132,0.03850432713807473,0.02679259276858805,0.061678562159453235,0.1682623684317842,5.283949801294536,0.9405926557371898,0.08316984372337628,0.0491264082413843,0.06417102656850099,0.1100831734534688,13.271222242309234,0.8819010925909139,0.14665601090182162,0.08559128927096869,0.08863717371605769,0.13948069668160146
B,数据集/数据集/目标域数据集/B.mat,9,target_32k,630.0,24381,8,2048,0.25,-0.09524330380816143,2.96085183471937,3.437857545048095,0.3639472398632145,0.0582697594272238,0.8404142145949434,0.028493666975070046,0.019003005719771676,0.06527904654414032,0.13162746336024572,15.09490496844368,0.8498708735971436,3.5521787139235217,0.9372484453499529,0.0523900181921408,0.04444332078865121,0.05934852525354788,0.13897189070473942,5.322648028649442,0.9439079971659066,0.08000390250906972,0.04007360373174496,0.0768277919389771,0.1145234210675053,12.342789629020514,0.8784414552978919,0.17750908006664629,0.08629714098077215,0.07504155171662492,0.12728913863690017
B,数据集/数据集/目标域数据集/B.mat,10,target_32k,630.0,24381,8,2048,0.25,-0.14164156294858657,2.970752119477025,3.8988432857064677,0.35368832437713726,0.06300371939061737,0.8424772669635918,0.028568554292137543,0.018792245170902052,0.061245257451252026,0.1015436728300649,13.34116774057423,0.89476898416509,3.394249275408225,0.9429196876315146,0.04501901830214631,0.03457089238764736,0.0909625213703496,0.1107326029249555,5.141022104620067,0.9319398815765106,0.10313454402190061,0.051333215505820984,0.09760731174971767,0.08423359083035631,9.352328316997205,0.900060760111541,0.13731864280240524,0.0730506408332308,0.09924767535387909,0.11956047000188796
B,数据集/数据集/目标域数据集/B.mat,11,target_32k,630.0,24381,8,2048,0.25,-0.13022766011475556,3.077989531786888,3.848534355311659,0.3639472398632145,0.06243830492519814,0.8366705438753043,0.03028986593738475,0.019734580674234736,0.05578372939654171,0.10336894333154438,9.130260071401096,0.8852475666641476,3.2841718011574423,0.9498523814896522,0.02590730971039124,0.032250545339275176,0.05290464769097789,0.08817901891062888,4.7196890032217045,0.9324815894766598,0.10934261100272913,0.04707044614079904,0.0838355185250071,0.08981501902531792,9.68809133496681,0.8941556305262545,0.1636499027450775,0.06604818586222842,0.09346885308667674,0.08950149645665921
B,数据集/数据集/目标域数据集/B.mat,12,target_32k,630.0,24381,8,2048,0.25,-0.00577466948318827,2.9309817661835784,3.631969520614993,0.3605276013678554,0.056936522685600406,0.8336995427323338,0.033031973117562397,0.02076968509388167,0.052449824732198246,0.09188696556785425,12.312408007059714,0.9031488732834683,3.707282983334448,0.9481060441207485,0.0220548196487945,0.03126173253380185,0.06593307083546326,0.10422722496781452,4.16685412743092,0.950674837922941,0.06319703091378268,0.05559171126332065,0.0677236395841697,0.10832037527497311,14.872276903123344,0.9090873867551557,0.09464231000568984,0.052068621395653054,0.11594830762264595,0.1258413422602572
B,数据集/数据集/目标域数据集/B.mat,13,target_32k,630.0,24381,8,2048,0.25,0.014783491747354383,3.010649536360285,3.544553063519072,0.34929164631167564,0.0696423990358267,0.825148814803906,0.03069379743566234,0.021115331164629735,0.06369570486860601,0.08293093342530931,12.697308099200463,0.8838949678592148,3.505539332358478,0.9334162716710465,0.03318889721950087,0.04209331129112583,0.08692244666560889,0.12052470127671527,4.730337510699236,0.9359900356788158,0.1044166771758596,0.06141148003721926,0.0470823584007496,0.1282758315475338,14.492858265451396,0.9022996752981247,0.11365640889234238,0.05213180343255505,0.11354196476790608,0.13766961838480984
B,数据集/数据集/目标域数据集/B.mat,14,target_32k,630.0,24381,8,2048,0.25,0.003933645677831999,3.0620751057504028,4.118965690224753,0.3419638495359062,0.0644157800094017,0.8219835785289064,0.027740751507086527,0.018763033046643236,0.09984500039592917,0.07962083564761448,9.808063653621671,0.9238759446858088,3.7425154524524893,0.9358568235340342,0.0301300659544953,0.061465835005268456,0.06974381374635887,0.14235575581809953,4.628136258612127,0.9321454022095925,0.08845011608845361,0.04199411469205882,0.07369664611787796,0.14365217992484497,8.616043180804077,0.9324777933466825,0.07444313626624599,0.04773987366012866,0.09335943796180506,0.12654759285825964
B,数据集/数据集/目标域数据集/B.mat,15,target_32k,630.0,24381,8,2048,0.25,-0.010485221124896825,2.96830410370507,4.081997147580511,0.34049829018075234,0.0589658387274545,0.8171412593196986,0.027613782122469222,0.01885682927023969,0.10014197746476136,0.08573612469729427,11.059231160188965,0.8866944785069416,3.9155274596644407,0.9363130988743749,0.04437316723246759,0.05129963166162986,0.06972350834416037,0.11447303628302495,4.610780422269959,0.9308923049959318,0.09591895360713332,0.04808408594003132,0.07522478266830537,0.10396303455049084,9.454764712258486,0.9078195174911401,0.10732079044305719,0.05554407285362155,0.1180215089118307,0.1478781467853511
B,数据集/数据集/目标域数据集/B.mat,16,target_32k,630.0,24381,8,2048,0.25,-0.07222464585771464,2.956870344054864,3.262112411184668,0.3463605276013679,0.05830304894248321,0.8335420026064159,0.02839394726433627,0.018936435471838847,0.1095261469612036,0.08634339603314467,9.199491647599856,0.9167544389898649,4.132528896554634,0.9444345784169828,0.035140591802477215,0.024003986766195133,0.0767520355015493,0.1174362648834034,5.2610645404261085,0.9492969664649561,0.06369308341140784,0.049516689371617954,0.0690911482779758,0.09730767108309082,8.750266850043285,0.9136728601463083,0.05896820230554246,0.068483942934063,0.11203119685928115,0.19567713600133316
B,数据集/数据集/目标域数据集/B.mat,17,target_32k,630.0,24381,8,2048,0.25,-0.07288779970450547,2.9825317546595067,3.322463374950608,0.3439179286761114,0.05673731907083386,0.8349440402073532,0.029031749496023364,0.018770163808136828,0.09129905121937588,0.1131284219666309,11.255751262119537,0.8394801527232734,3.7866102014293537,0.9440014649611868,0.03464611638576486,0.024937818918233857,0.06628920575349713,0.1385997763423062,5.006450290071097,0.9215674857834099,0.14174535994442922,0.048256998840942325,0.05159605071577548,0.0859479711100925,12.938117826957196,0.868394396333542,0.2021134172214114,0.04776691276111451,0.08120894044535382,0.12219364242534908
B,数据集/数据集/目标域数据集/B.mat,18,target_32k,630.0,24381,8,2048,0.25,-0.06142570259387478,2.9539463287119463,3.585701477775901,0.35661944308744503,0.051298088967005086,0.8358909159790399,0.02799155929134305,0.017926524539119238,0.07742920884115491,0.11227426297334991,18.73457337028894,0.9251318174379262,3.703158713892044,0.9395484877662146,0.03612949863506402,0.043957536789140134,0.058581701280719475,0.1299521199199726,3.7330782935008338,0.9517704017311371,0.04907103414926911,0.05933303278086457,0.06859197985838529,0.11419432485144125,16.4471467043472,0.9263216483210466,0.06776572141280525,0.06461385190681514,0.09143780546292993,0.13167686203738874
B,数据集/数据集/目标域数据集/B.mat,19,target_32k,630.0,24381,8,2048,0.25,-0.06350304350842548,3.020037955145951,3.668533716292711,0.35564240351734244,0.058705615065845394,0.8393442158756275,0.02949729097198856,0.01940979654697824,0.08445430231290921,0.1053841283031552,16.7867959636841,0.8811254257660432,3.7710200440238606,0.9436962339540033,0.02789784673854569,0.04609778297240938,0.05273055575550968,0.13464671898219682,3.6580881337245716,0.9533562795175673,0.030269566466566207,0.07103158793278112,0.09130662016328839,0.10069024455132365,16.52411814739589,0.8785121570167871,0.15246843371479152,0.11081800695116667,0.08491537617983513,0.08552427673792777
C,数据集/数据集/目标域数据集/C.mat,0,target_32k,630.0,24381,8,2048,0.25,0.23006575729469833,39.302378083408605,13.91567581105872,0.6712261846604788,0.022958905939993134,0.8937917338695905,0.002877079565386633,0.003802576456554798,0.015230871667568585,0.02577586592466959,20.532752553910758,0.7281733732131781,27.805516537835572,0.8152435223830977,0.1650364230508131,0.09772706330257969,0.13721451092777537,0.13301447194658186,27.200420491586907,0.8737459930877727,0.1485790851178037,0.08066332087389569,0.09873979086487132,0.1402787283281128,26.352805556901103,0.7647888567093855,0.16150056730142784,0.04471504229204805,0.06757105238517727,0.29523722456185447
C,数据集/数据集/目标域数据集/C.mat,1,target_32k,630.0,24381,8,2048,0.25,1.5580195260735366,46.13710410692093,14.514702067430061,0.6487542745481192,0.03531557203801506,0.874577154544737,0.0022755894211433144,0.00246325578903055,0.011268190482951789,0.02137686718071905,21.80772161776992,0.7211716827905587,32.59038616105814,0.8088273195926582,0.16679730317237493,0.09416510478680111,0.11817131695034518,0.1335327798877871,33.69629679352442,0.8898329212044843,0.12188646995173023,0.054439065734446096,0.07947923044193524,0.1685761359917327,26.608829258413913,0.7637725464398233,0.17110786024962543,0.04279576192906487,0.05499964937466494,0.3020063807046951
