file_id,file_path,window_id,branch,rpm,window_samples,window_revolutions,angle_samples,angle_order_resolution,label,shape_skew,shape_kurtosis,shape_crest,zcr,angle_psd_peak_ratio,angle_order_entropy,angle_order_0_5_2,angle_order_2_4,angle_order_4_8,angle_order_8_16,envelope_kurtosis,envelope_order_entropy,env_500_2000_kurtosis,env_500_2000_order_entropy,env_500_2000_order_0_5_2,env_500_2000_order_2_4,env_500_2000_order_4_8,env_500_2000_order_8_16,env_2000_4000_kurtosis,env_2000_4000_order_entropy,env_2000_4000_order_0_5_2,env_2000_4000_order_2_4,env_2000_4000_order_4_8,env_2000_4000_order_8_16,env_4000_8000_kurtosis,env_4000_8000_order_entropy,env_4000_8000_order_0_5_2,env_4000_8000_order_2_4,env_4000_8000_order_4_8,env_4000_8000_order_8_16
B007_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_0.mat,10,48k_DE,1796.0,8552,8,2048,0.25,B,-0.0452853279141002,3.1138528470603664,3.5639417984464967,0.7244748412310699,0.04182265791551535,0.7874787396222872,1.6887073445212727e-05,7.877722354339137e-05,0.008096801901137712,0.011942033137566454,3.4451512945363483,0.8240113846560232,6.304167228906,0.7234642850412971,0.0632166919297815,0.08365358832076386,0.06529153835182407,0.27882250648759505,3.149820601743914,0.7192168273438267,0.12601349146070037,0.1572472506113604,0.20414319656611132,0.2338330833369631,3.1220291808264125,0.7465362627897584,0.01980949509400764,0.09258410734178928,0.2582069259528054,0.23262729203485316
B007_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_0.mat,11,48k_DE,1796.0,8552,8,2048,0.25,B,-0.037575062632075676,2.999814158751262,4.062742967260661,0.7156814851001465,0.043618019534768813,0.7859335392791782,1.7730177899994362e-05,0.0001377607282258559,0.008775792008194772,0.012866917784628566,3.2139602008049417,0.8442860707280389,3.4590835208717046,0.7214424831850492,0.058003836686707104,0.104513524469574,0.057543555033300525,0.280596411436731,3.079367213550757,0.7340391855961043,0.0941374612824371,0.13419175070338654,0.15334230692325432,0.32164443310546603,2.778019436138076,0.7661878824870738,0.05125728875715467,0.13093857913722218,0.2519075583497523,0.18359536985799757
B007_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_0.mat,12,48k_DE,1796.0,8552,8,2048,0.25,B,0.0024464161288714854,3.0802529679230175,4.195640730772307,0.714704445530044,0.02999402791401596,0.7804665723039234,1.5758322229269838e-05,0.00017935158872868523,0.008716390348517579,0.009501063047181898,3.239303627291296,0.8246875869741751,5.157617516877481,0.7285767173909035,0.06413997464272109,0.08519892319182272,0.06546809362754982,0.25192238369077363,3.2334594986095513,0.7200037181185364,0.13287586885854416,0.1657480035466596,0.21964075577894568,0.27010623952207713,3.5114689097509717,0.7690510938169234,0.03540367742062639,0.0987240384249982,0.2374124480112564,0.23739552030317768
B007_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_0.mat,13,48k_DE,1796.0,8552,8,2048,0.25,B,0.00821718620880758,3.1237484907626207,3.4404391120200604,0.7225207620908647,0.04600827924145501,0.7825164787621104,8.673822472360735e-06,0.00010031106299573879,0.009436235815993383,0.00811881055820308,3.250784697472566,0.814306916816783,3.3723309152344862,0.7364841422124508,0.05259475104183737,0.07759853171365719,0.07109570071180386,0.2676359673945963,3.073408066009832,0.7113180986237346,0.13997108006680134,0.21396007773078335,0.17344932562322274,0.19797111947991636,3.114489930581903,0.7620403948517839,0.026256892129741055,0.0953244811464859,0.22753244213681512,0.24413929886973165
B007_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_0.mat,14,48k_DE,1796.0,8552,8,2048,0.25,B,-0.005638951857667732,2.9516374147928177,3.5368901557732775,0.726428920371275,0.04411271005789044,0.7893590179628208,1.3673550136410765e-05,0.00013822499137960745,0.01006087521686844,0.007010458592649806,3.407894732670149,0.8406602850844426,3.3977777467005272,0.719779910986727,0.0670658918487677,0.10058361601908453,0.06650165272263396,0.2651032082576586,3.1956225034567947,0.7289999662347744,0.11647024138371893,0.1654265338536201,0.2151359050920443,0.28887582787259536,2.7983439501366916,0.7497092376865695,0.03784727367388783,0.08416779367106293,0.26112135279891446,0.23996358527556594
B007_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_0.mat,15,48k_DE,1796.0,8552,8,2048,0.25,B,-0.04216037347233254,2.9446311921587047,3.467985996942022,0.726428920371275,0.03303028295686082,0.7913822370791296,1.9890704587516103e-05,0.00017518422157780078,0.010195068557718102,0.006280020765810592,3.2521474945118243,0.8380551682424334,2.7932710100149656,0.7207451613104272,0.07255749057747528,0.06858057476834648,0.07645733742927205,0.31345459606626114,3.260451752053915,0.7321651072066914,0.11537287631368591,0.11115207747683681,0.24148532529100114,0.26824991475486154,2.556955781009779,0.7616622503576829,0.025614479128717026,0.09383120648730725,0.2728895651397199,0.16582596994909343
B007_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_0.mat,16,48k_DE,1796.0,8552,8,2048,0.25,B,-0.000322684148358871,3.1319142747541506,3.520310031351576,0.7205666829506595,0.02863644467463324,0.7983766650846152,2.6794404292970502e-05,0.00010838519422723765,0.011340701088768371,0.008202988009603542,3.100759657205391,0.8291078033768678,4.640308658932354,0.7304865148538656,0.058519926720110554,0.0934979440840005,0.1126456139635198,0.3343269388822724,3.079171884210594,0.7161497663640429,0.07719535367267474,0.13619924449463747,0.33070499370529205,0.1796775565100498,3.8106907516083157,0.7727490417236246,0.03688620177146181,0.10606102620961229,0.24343973394175034,0.19716518122963198
B007_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_0.mat,17,48k_DE,1796.0,8552,8,2048,0.25,B,0.0405956628438987,2.917503094192842,3.411658221867527,0.7132388861748901,0.03559490149390886,0.7865929151645885,1.653334691011329e-05,8.979571319658343e-05,0.008490441975759714,0.010731964673895845,2.804654031142796,0.8361219441111801,5.402547603713543,0.7445329486344145,0.06607331548394396,0.10478942960715984,0.0889501305224207,0.345294826725498,2.670148928471579,0.7281033868700203,0.1223670101433857,0.13160500241901635,0.21704277641963954,0.26029720740092854,3.0093640900969594,0.7389139120147374,0.019662272976083327,0.09832034148655108,0.28265162242107567,0.239352371556013
B007_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_0.mat,18,48k_DE,1796.0,8552,8,2048,0.25,B,-0.00479415764897887,3.061481838368907,3.967168621858587,0.7132388861748901,0.0265643619088569,0.7985073733340614,1.4677160220929328e-05,0.00013372446271315286,0.008999711700125753,0.013373309762636761,3.893105403648578,0.8541667686878128,4.061165348592356,0.7252474941498556,0.09015197033731283,0.07939939346738441,0.06668406863607075,0.4002129791765769,3.964226142031897,0.7463509888703851,0.09270013084678111,0.14332386212582335,0.22695539703519524,0.2303289120508124,2.8734102436864717,0.7509564614921455,0.022210805424732916,0.07598867692802909,0.2652024476392989,0.24852581190462264
B007_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_0.mat,19,48k_DE,1796.0,8552,8,2048,0.25,B,-0.0602234477449434,3.1478836844971427,3.996762766519466,0.7308255984367367,0.042053759411270555,0.7850736702508995,1.6797808211227393e-05,0.0001167549268822917,0.00902625144508161,0.013167562110960122,4.164334623945544,0.830431743204859,3.0762389025828627,0.7287512258754042,0.07367049881130826,0.08708932830216626,0.10005061390708876,0.36231570592375617,4.37858602868354,0.7202568189989969,0.10903049499830046,0.1785167886113433,0.20480581818292487,0.21744290105886308,2.7921329430318327,0.7366282334239089,0.027012451022945926,0.08055240221591277,0.26557101050023935,0.26239667139816114
B007_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_0.mat,20,48k_DE,1796.0,8552,8,2048,0.25,B,-0.04592309369089374,3.060201069935019,3.400827334274828,0.7420615534929165,0.03557280499523158,0.7817717684715825,1.135946287491326e-05,7.26548674352267e-05,0.00838314986340109,0.008866897413411477,3.501840166094489,0.8291134766830431,3.1654069171341646,0.742360502871344,0.06708125728142138,0.10115722202038013,0.10542772151563684,0.3597888008897767,3.655098156466789,0.7280294572211207,0.13325105209522994,0.10996815690784373,0.19840436547030682,0.2503415825378535,3.0319543423702666,0.7600115874890518,0.04319024058315371,0.07651009434101845,0.2502270754773433,0.24008904272043313
B007_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_0.mat,21,48k_DE,1796.0,8552,8,2048,0.25,B,-0.02248213752870857,3.1268718230649393,3.4093230973045583,0.7332681973619931,0.03933824609105676,0.7867146194798327,2.0155247488259957e-05,4.474882185520654e-05,0.009855981507238518,0.007454654937679268,3.504258056212176,0.8325441858790188,3.7331464326666786,0.7237940213583214,0.05530771816955161,0.10773220390056114,0.07744723249418879,0.39980460629997133,3.5747242313453658,0.7257823043717271,0.08928578530514869,0.11868526341902283,0.25471120557645355,0.26662696936389046,2.925245597524058,0.7605730486779289,0.05002432880569084,0.09149588331870613,0.24780427328791974,0.23820101458665688
B007_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_0.mat,22,48k_DE,1796.0,8552,8,2048,0.25,B,0.025534190818984975,3.048751898411281,3.472948438323479,0.7259404005862238,0.0403745167127914,0.7818248080986953,2.088941580117648e-05,8.499256882524938e-05,0.009082031647280978,0.0063778508302436395,3.3157854807246125,0.8261939167005012,3.316624488599058,0.7180022859007851,0.03213984664907922,0.11026737860717123,0.07973081699148117,0.4033035915025105,3.2643377826420292,0.7291093023222077,0.10986375474316291,0.08217768877977669,0.20186318050070812,0.3388628146256413,2.664650222631774,0.7777847161343867,0.028723991157987898,0.08859666572030622,0.2022874271882074,0.27465874977664395
B007_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_0.mat,23,48k_DE,1796.0,8552,8,2048,0.25,B,0.029473640317953402,3.173197288304515,3.933647944233269,0.7191011235955056,0.030711955327030457,0.7832312226199412,1.8548600204155205e-05,6.842790771812441e-05,0.009236333556567184,0.006035636933653266,3.266028906191563,0.8174295965422159,2.791147722462653,0.7408091185422009,0.04647204347140367,0.05189918364492627,0.10046500049679694,0.3785417107027731,3.1278906092942065,0.7243126841513355,0.08624772674124968,0.13394964014939312,0.19989891330009232,0.2944811730985336,2.7679848285259983,0.7693785888403853,0.025510013001948714,0.09867790382411544,0.23072103940836894,0.20913943544037353
B007_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_0.mat,24,48k_DE,1796.0,8552,8,2048,0.25,B,-0.037473990527383996,3.203973670948135,4.015943748499668,0.721543722520762,0.026987195857212078,0.7949252470270378,9.80455500706574e-06,2.275978488793104e-05,0.010836462307812262,0.009105850818896312,3.3672201376923954,0.8266884354871102,3.217799161755858,0.7316416718424177,0.029882251627733235,0.03681786221180289,0.08636290495916199,0.4232213807844638,3.232160300519796,0.7229535112040727,0.11681560730016889,0.11864782385872095,0.23399734763288016,0.29730698781531745,8.419979343601181,0.7593267267024311,0.03361848142974427,0.09250805243988214,0.25648017440373383,0.20688880351712732
B007_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_0.mat,25,48k_DE,1796.0,8552,8,2048,0.25,B,-0.049485434826061374,3.077189471870976,3.640081372177404,0.723009281875916,0.026498352439559735,0.787050746737419,1.3406111664141709e-05,2.772722945464212e-05,0.008072337319866188,0.010046771491109732,3.185443538392223,0.8179553877267788,3.058912060527902,0.7211395682736278,0.01818203332224077,0.03099056997093746,0.0979087024147746,0.4276697228423228,3.0921878759801436,0.7154225653015973,0.10824916232530601,0.14730976731661366,0.21891962950670177,0.2685291373747851,2.5276268500878056,0.7726684459026191,0.028090968202658915,0.06521362421344226,0.2501155238444979,0.20409744730844004
B007_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_0.mat,26,48k_DE,1796.0,8552,8,2048,0.25,B,-0.017002152723707323,3.0926147186072246,3.7545219807321315,0.7254518808011724,0.043471600787090094,0.7813766039150141,1.6838693585140903e-05,3.866059882378385e-05,0.008179363513823429,0.01057898116054208,3.1966430500771845,0.8118274653841026,3.1933883726352628,0.7108028330809609,0.023435354998664348,0.03431883425796068,0.070596951264404,0.45270313577641097,3.189691500629598,0.7118307194158966,0.051388982902092435,0.14637382035032093,0.23433102233269992,0.31293822424272266,2.7292574780526264,0.755881270666404,0.04873904706888525,0.1090641718091594,0.27574364243411414,0.1784249378500583
B007_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_0.mat,27,48k_DE,1796.0,8552,8,2048,0.25,B,-0.03633378621592838,3.020874526412473,3.9522250863598827,0.7107962872496336,0.035310683521469474,0.7914457764528106,1.1653692423172175e-05,4.193262432996004e-05,0.008288238154069507,0.011402508703675651,3.4915562296492446,0.8279237389997519,3.5155879056128634,0.7278013468445083,0.03162361613686599,0.05234297486058775,0.06630932962449548,0.40709875441740495,3.703696566086545,0.723747333787714,0.09352257106552479,0.10513714007448277,0.17129525931487807,0.35654167115258323,2.7269922776213416,0.7450523794971542,0.03649789947923909,0.10205641396483538,0.2796038739134134,0.21629070412837428
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,0,48k_DE,1772.0,8668,8,2048,0.25,B,-0.019297610057187282,3.1035918732784564,3.590722227951421,0.7176355642403517,0.03464805808941953,0.7899999133953012,1.5404411287576564e-05,8.22077740460745e-05,0.005321895650254569,0.014726407572502232,3.597886167875718,0.830146085721853,3.7701045447593984,0.7651485839348673,0.08980568942561026,0.13757232114975645,0.10522760609222236,0.3495795522697787,3.509352929963982,0.7374992836477876,0.14031684153088886,0.1273127821839797,0.1268179157009215,0.28265151068719363,7.443655916143767,0.851799545237769,0.022775295730410906,0.08863608148781685,0.16469106880246007,0.1681026668693943
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,1,48k_DE,1772.0,8668,8,2048,0.25,B,-0.027113231069891268,3.07127921104538,3.5735856408628077,0.7249633610161211,0.03266587884210741,0.789681960992351,1.4337765360800482e-05,6.155832258927172e-05,0.004485698703356641,0.012525269839184264,3.32745660192957,0.8165793318617882,3.672949054271075,0.7578601739052068,0.06846695108938027,0.1387156892191893,0.10944978191877505,0.3547983712750739,3.2222815801892963,0.7130850107957912,0.11858464575753565,0.15462761970608982,0.15337155417959428,0.3372801529433439,3.010093745149459,0.84228980214877,0.020732420457693506,0.09458548977002894,0.19533468947680852,0.15590026259193826
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,2,48k_DE,1772.0,8668,8,2048,0.25,B,-0.0430859739069191,2.9123437718023366,3.1997008952956807,0.7181240840254031,0.03510539263294104,0.7926335747279133,1.817917778134639e-05,2.688909728046346e-05,0.005320513660733709,0.013980582668286437,2.851800240331609,0.8214961593793819,4.175654152404495,0.7723602670196164,0.0740085921199056,0.15306081532075505,0.12017576475186446,0.2534482950457083,2.6905443804379447,0.7220607979276338,0.11751238111675943,0.14016410906564897,0.18948139424137064,0.29266037450413285,3.059799478256426,0.8416366283029175,0.03313453973427869,0.08916080648226334,0.18031451890146805,0.13879247020410512
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,3,48k_DE,1772.0,8668,8,2048,0.25,B,-0.037846013331244155,2.8516691207332863,3.310407497902091,0.7342452369320958,0.03236996936854346,0.7917577058525256,1.6824924424700413e-05,3.5049058827066945e-05,0.004892930438962493,0.014386551208962315,2.9053045511499924,0.8331737415304467,2.8084616326280534,0.761701005228583,0.0789485217060742,0.1671727804750343,0.150583095879598,0.2624374600478274,2.6497226539812764,0.7326599606911284,0.08280117974757431,0.12042169723841138,0.15495481580598602,0.3798166002665849,2.940043868629543,0.8275981430445892,0.0395303115054034,0.06630679296827374,0.1816484848581823,0.19338618520526443
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,4,48k_DE,1772.0,8668,8,2048,0.25,B,-0.009229987714824424,2.995731877715597,4.196275923189807,0.7376648754274548,0.04917910800808621,0.788447849873218,1.170540523103157e-05,5.120447004448785e-05,0.004773650728866974,0.01517224481979749,3.1376929971767447,0.8269967184938255,21.498991557050143,0.7516043249036558,0.1123413317958389,0.17214098256977206,0.10704945399564435,0.2923506934900878,3.098755030443097,0.7320542955573317,0.05365489714679766,0.09544225301332648,0.16658212933170735,0.4344810644800895,7.220770572195982,0.8370531878154355,0.039095485654091294,0.050919444528950746,0.15691011593827814,0.21074793151230353
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,5,48k_DE,1772.0,8668,8,2048,0.25,B,0.01734483004587253,3.235802766717416,4.137399591349799,0.709819247679531,0.04977353454350571,0.7712554945230513,1.0521913599052211e-05,2.715728991459915e-05,0.0043981269477404005,0.014208168133875472,3.2451011996848687,0.8103031883760614,13.481090303148179,0.7498124966023804,0.0554056043874571,0.18830828090515697,0.10248107782249831,0.3225914531358248,3.21177925363856,0.717314252827611,0.10890856332403245,0.15442711084433425,0.1974933188068219,0.3097419372410496,7.881761129080664,0.7583132663861746,0.025870364824133896,0.0725991389501964,0.250537700736261,0.24212774189730257
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,6,48k_DE,1772.0,8668,8,2048,0.25,B,-0.03118349466018281,3.26252502197566,3.569416973544521,0.706399609184172,0.05098331446959399,0.786787444418542,7.411094093902388e-06,1.4561593496469272e-05,0.004322443131968179,0.014954677943267556,3.2239772921928784,0.8078254091960081,3.214028990928068,0.7595157651748458,0.06447652938773456,0.18032961914474724,0.11639033286260984,0.2713334026832508,3.0900881433733924,0.7212831091867149,0.12910964246591156,0.16753487312442975,0.18865027372170395,0.2875414220498147,2.749187324541235,0.7757279742251604,0.025935746231392193,0.07450990272197161,0.25866964312940216,0.20867113320550298
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,7,48k_DE,1772.0,8668,8,2048,0.25,B,-0.07766143529174123,2.9033333883069754,3.6357232215295765,0.7361993160723009,0.04195183628287149,0.78849631708828,1.0137632524289937e-05,2.3941431123055936e-05,0.004532298825708325,0.015004186523134651,3.1253875511238887,0.8286986669598687,30.276166707156214,0.7753954685079312,0.09030812716482987,0.15485171806515624,0.11494237693310978,0.2820962101406101,3.068974904379108,0.7278293433154142,0.05878459625160944,0.1823160252873272,0.15428852800588777,0.3333238525973638,9.24449674067382,0.8071394734804681,0.03282554330927553,0.058846592106479974,0.2208613997314326,0.227497169997204
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,8,48k_DE,1772.0,8668,8,2048,0.25,B,-0.006263132528917155,2.7821553384415036,3.248806079956314,0.7357107962872497,0.03796551677530733,0.7862082337800714,1.4517097628278119e-05,4.7915875542072346e-05,0.004529180841072327,0.014815919521317071,3.0267027272715095,0.8325863909969131,3.394704486636627,0.753923109912833,0.08225347976985604,0.13826938717280293,0.15548749031262055,0.31584575470767423,3.1269590783117756,0.7327880904951918,0.11949514216559882,0.10467291943270343,0.15977439334145285,0.3033441072522688,2.6455725976284814,0.7964930651206523,0.02294646877245569,0.07249638541364602,0.26607204470050555,0.145339749093654
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,9,48k_DE,1772.0,8668,8,2048,0.25,B,0.045553574954265826,2.9918692189206055,3.8311584134803383,0.7156814851001465,0.034941344528072196,0.7883129071999815,1.4992432572278348e-05,3.2868070109054587e-05,0.0043460434980758765,0.014877188780355457,3.214150231493528,0.8415761630274968,8.904916975808595,0.7546676801071446,0.06960304312657056,0.21267370289853466,0.11941224004183645,0.301817001168928,3.3679287216746725,0.7402482462788604,0.0914696879472283,0.08313445053812539,0.17524981551798358,0.31225293265596116,11.032574156478029,0.8309998732152338,0.025103629078694848,0.06720131419013,0.2004820230686942,0.15860791151651968
